Date,Open,High,Low,Close,Adj Close,Volume,ETH Gas price,ETH total supply,ETH daily transaction fee,Gas utilization rate of ETH,ETH daily new contracts,ETH market cap,ETH average daily block size,ETH average computing power of the entire network,ETH average daily transaction fee,ETH mining difficulty,ETH number of daily active addresses,Number of new addresses added per day on ETH,ETH number of daily transactions on the chain,ETH daily transaction volume on the chain
2018-02-11,859.2880249023438,859.2880249023438,788.2219848632812,814.6599731445312,814.6599731445312,2486650112,1.6810144604605758e-08,97551268.93698,654.28,80.80000000000001,30858,83125202234.74876,20388.900066401064,206701174842017.8,0.0008580259946678277,2964272617795000.5,388945,142312.0,762541,4591128.128854192
2018-02-12,817.5079956054688,875.93701171875,817.5079956054688,868.7069702148438,868.7069702148438,2243450112,1.708398714181035e-08,97571587.46823,662.99,81.64,21170,83616212264.07533,22550.240242261105,201692241439076.1,0.0007861656474818012,2930018452741484.0,444165,166713.0,843321,4735181.004171936
2018-02-13,869.2930297851562,870.708984375,828.8369750976562,845.2579956054688,845.2579956054688,2081170048,1.5765487007416765e-08,97592073.99948,594.85,79.02,24123,83729859691.40225,21206.669737062468,204845110189515.9,0.0007623545393961143,2963288677753262.0,402462,148325.0,780280,6552513.945667478
2018-02-14,844.2789916992188,926.4290161132812,844.2789916992188,923.5609741210938,923.5609741210938,2818370048,1.8241632263153123e-08,97612252.65573,661.16,77.09,24994,88111435956.08,20680.348528661336,203171596996237.2,0.0009271266869341828,2984908064274253.0,382318,127017.0,713128,4624260.608578718
2018-02-15,923.72802734375,951.947998046875,911.1110229492188,936.9760131835938,936.9760131835938,2900100096,1.6904812058527288e-08,97632738.62448,641.04,80.03,27582,91187875455.19614,22074.911223628693,196217927490445.0,0.0008165667358348523,2861323748175149.0,420804,148317.0,785043,5615042.162812413
2018-02-16,934.7860107421876,950.0050048828124,917.8480224609376,944.2100219726562,944.2100219726562,2369449984,1.5679954548156555e-08,97653383.87448,596.95,78.91,29987,91662440562.10228,20894.03447132913,207759488724953.28,0.0008305992224828788,2974924407837318.0,372695,148731.0,718698,5131602.378441096
2018-02-17,944.7479858398438,976.594970703125,940.7540283203124,974.114990234375,974.114990234375,2525720064,1.6678022613942923e-08,97673544.90573,639.56,80.84,30132,93891377724.6361,21241.399527983816,204946152699293.6,0.0008635129460783718,2983070556436456.0,369719,141766.0,740649,4317679.312714532
2018-02-18,973.3489990234376,982.9329833984376,915.4450073242188,923.9210205078124,923.9210205078124,2567290112,2.016410081062329e-08,97693975.65573,810.82,83.57,23269,92300736320.31429,21736.38650714523,208850367038871.1,0.0010250620736388,2997351603003934.5,355823,121676.0,790996,4748809.508557055
2018-02-19,921.6680297851562,957.7769775390624,921.5540161132812,943.864990234375,943.864990234375,2169019904,1.5712422485300292e-08,97714462.84323,608.32,81.43,37661,90991619532.1872,20596.08728557013,205704133711295.9,0.0007999905314113853,2988644044605462.5,390067,132744.0,760409,3698366.165486098
2018-02-20,943.5670166015624,965.2650146484376,892.9539794921875,895.3709716796875,895.3709716796875,2545260032,1.779936820635772e-08,97734891.24948,749.69,90.28,13181,92111872003.0766,24347.796366129583,199131504572263.75,0.0008401987275251969,2948293330682298.0,413910,147565.0,892277,4197736.588030554
2018-02-21,894.135009765625,912.375,830.56298828125,849.9710083007812,849.9710083007812,2531729920,2.0007326766846862e-08,97755351.06198,811.9,87.7,9611,83043695779.94055,23345.54234358797,193623671592685.7,0.0009718976843960084,2891034033044324.0,396817,150222.0,835376,4833313.741751265
2018-02-22,849.2620239257812,875.926025390625,802.6680297851562,812.844970703125,812.844970703125,2150370048,1.4441434911449194e-08,97775907.53073,585.3,85.86,10391,80740472748.73955,23200.18482127732,203545973234859.9,0.0006969607841969828,2979041200953439.0,365793,166864.0,839789,4403730.771448568
2018-02-23,811.5850219726562,886.3179931640625,794.791015625,864.1890258789062,864.1890258789062,2334820096,1.7720213328376493e-08,97796362.46823,671.26,80.84,11396,81996095873.46072,20994.581399317405,200569671431422.16,0.000925506935855914,2956545527026149.0,350218,176479.0,725289,6056724.645449927
2018-02-24,861.593017578125,879.531005859375,818.5499877929688,840.5150146484375,840.5150146484375,1926579968,1.5384079568320047e-08,97816875.15573,571.4,79.08,7603,81884271003.94498,20530.436403882173,201886432910720.0,0.0007982866315629178,2970157876826326.5,317346,227769.0,715783,2912618.7863956126
2018-02-25,839.458984375,853.14599609375,822.3809814453125,844.8099975585938,844.8099975585938,1646960000,1.5893387068482997e-08,97837395.99948,618.55,82.27,7343,80984086439.87495,21149.70588235294,211282621946193.4,0.0008540700708882991,3085547835833656.5,299535,199726.0,724238,2648526.6078223595
2018-02-26,845.2780151367188,880.3920288085938,842.3189697265625,869.3150024414062,869.3150024414062,2044480000,1.4613541846029568e-08,97857538.74948,541.16,80.32000000000001,13440,85750135075.09702,21247.6579358196,203878648204548.25,0.0007643124986759129,3054430393312900.5,355601,142308.0,708035,2724111.638161044
2018-02-27,870.364990234375,896.2589721679688,867.0969848632812,878.2650146484375,878.2650146484375,2053980032,1.4204720847831058e-08,97878047.96823,530.3,79.42,18295,85276010331.87529,20960.509270284063,202974224965688.38,0.0007502925192878799,2982560859639571.5,376331,133743.0,706791,1902887.823212467
2018-02-28,877.9340209960938,890.1079711914062,855.1240234375,855.198974609375,855.198974609375,1963980032,1.8810873410057982e-08,97898689.74948,746.96,83.76,13817,86977805290.45613,21610.43201754386,207171527140235.47,0.0010349634071656,3019838718960797.0,392515,162902.0,721726,1762018.0337388967
2018-03-01,856.0120239257812,880.302001953125,851.9199829101562,872.2000122070312,872.2000122070312,1868519936,1.5591408217130326e-08,97919008.46823,586.24,80.38,12195,84898894099.83977,20643.247692307694,210446934954542.62,0.0008558010799700447,3107807224078231.5,356767,141715.0,685019,1924492.7705079252
2018-03-02,871.7639770507812,876.3779907226562,852.4219970703125,856.85302734375,856.85302734375,1894419968,1.8720592886881783e-08,97939557.06198,731.36,83.21,20266,83791320074.64044,21993.80838017373,207238719035651.6,0.001004171231955,3049515985373506.0,382398,130440.0,728322,1775261.287082595
2018-03-03,856.7109985351562,868.4539794921875,855.2069702148438,857.2249755859375,857.2249755859375,1699369984,1.3948519576285745e-08,97960084.93698,540.07,81.5,14344,84714995364.36841,21817.576333950517,218014697449065.28,0.0007627999604525361,3170278707332982.0,341614,117411.0,708010,1279352.0267679917
2018-03-04,856.1859741210938,867.9500122070312,840.280029296875,866.677978515625,866.677978515625,1697939968,1.4330623635366996e-08,97980346.74948,542.04,79.88,13567,83070726900.93945,20370.868265495694,217839493236653.4,0.0008456967043665621,3179205496057497.0,302010,126435.0,640939,1133839.6505355232
2018-03-05,866.8460083007812,869.9199829101562,853.52001953125,853.6840209960938,853.6840209960938,1898489984,1.4618270225411568e-08,98000600.21823,579.37,84.44,12870,85034039357.05467,22953.23036292384,212559794346934.38,0.0007846183014856245,3129533645637933.0,353828,117392.0,738410,1521075.6433398582
2018-03-06,853.8170166015625,853.8170166015625,809.9310302734375,816.9509887695312,816.9509887695312,1943069952,1.5369590860765902e-08,98021182.93698,580.77,79.71000000000001,15870,81555173733.20955,21572.78964237517,212630242690033.38,0.0008188001026372703,3098833766377998.0,377599,121172.0,709294,2066946.8863696305
2018-03-07,816.27099609375,825.6069946289062,726.5469970703125,752.8309936523438,752.8309936523438,2175419904,1.5448919541712608e-08,98041635.15573,580.38,79.95,19237,79706844071.50536,22421.677842069435,216138221041037.0,0.0007457845785349531,3177139875592162.5,482043,125238.0,778214,2180206.456675454
2018-03-08,752.5700073242188,773.7670288085938,696.1690063476562,704.5960083007812,704.5960083007812,1891640064,1.4810327819306156e-08,98062191.06198,566.8,80.93,13898,72683571522.24615,21973.284457973958,221249333190055.12,0.0007909859972591804,3232178815904176.5,382145,140671.0,716574,1900728.6813256587
2018-03-09,702.197021484375,729.156005859375,648.1069946289062,728.916015625,728.916015625,2233019904,1.3848378680562946e-08,98082398.49948,515.32,79.45,14527,68757617155.38925,20794.99129247055,215845989900106.2,0.0007781433703338503,3183580915241115.5,353352,143437.0,662243,2124479.76133914
2018-03-10,730.1599731445312,748.031005859375,682.6950073242188,686.8900146484375,686.8900146484375,1532960000,1.1506291211528574e-08,98102893.09323,418.45,76.75,17209,71902953893.77376,19268.182953586496,217021608342612.25,0.0006964196259022499,3164654226312721.0,331070,144512.0,600859,1520231.6985576288
2018-03-11,685.31201171875,735.8309936523438,668.1229858398438,723.3389892578125,723.3389892578125,1562680064,1.0536131701294476e-08,98123245.28073,364.67,73.72999999999999,15163,69561080194.59631,18143.303577512776,213641972032589.12,0.0006217456685637125,3142855781453344.5,304803,98620.0,586526,1191938.7212125277
2018-03-12,724.406005859375,742.5139770507812,683.2680053710938,699.8309936523438,699.8309936523438,1764999936,1.3179566332065016e-08,98143779.71823,490.95,78.94,10409,68469123763.72187,21354.61277749534,217342609166523.6,0.0007378091299277444,3181748447276436.5,328727,121039.0,665416,1329946.3541453215
2018-03-13,698.1530151367188,713.7349853515625,682.3499755859375,690.8270263671875,690.8270263671875,1425959936,1.1662157054005045e-08,98164122.24948,416.21,76.17,8277,68392676702.45526,21028.754224270357,216557614541419.75,0.0005949639413627235,3192875488277208.0,346157,144238.0,699555,2661132.744631201
2018-03-14,691.218994140625,702.7839965820312,594.0999755859375,614.291015625,614.291015625,1810560000,1.1815239197803732e-08,98184611.03073,420.09,75.72,12695,64422977967.25107,20274.84417574932,213645903938634.9,0.0006133417041406295,3143444127751177.0,368238,150986.0,684920,2248187.7358813747
2018-03-15,614.8389892578125,620.6160278320312,579.5050048828125,611.3040161132812,611.3040161132812,1770460032,1.140833198916912e-08,98204876.96823,401.23,76.29,15334,57760807165.44618,20459.85533391153,211251326471449.97,0.0006019133171614978,3165251484972294.0,357586,150645.0,666591,2322770.7293534214
2018-03-16,611.7780151367188,623.1680297851562,587.8619995117188,601.666015625,601.666015625,1417350016,1.2109663662082108e-08,98225574.06198,420.29,72.46000000000001,15470,58804109218.94375,18710.970951585976,222480561972857.56,0.0006804717920488307,3208378476525260.5,341304,133721.0,617645,1626236.7728828364
2018-03-17,601.677978515625,609.1510009765625,549.0960083007812,552.7789916992188,552.7789916992188,1267810048,1.00410094757354e-08,98245784.31198,331.05,71.33,4355,58833975838.90308,18788.31643598616,219000104594582.75,0.0005288127470947646,3272837001766144.0,293225,103836.0,626025,1291456.236166415
2018-03-18,551.6400146484375,551.6400146484375,460.0880126953125,538.6439819335938,538.6439819335938,2685499904,9.807947335416812e-09,98266243.46823,338.98,72.36,3853,45800982031.52916,18811.53490708187,226145962808343.4,0.0005254786943796816,3271088506247542.0,316913,121838.0,645088,3030383.546610181
2018-03-19,546.6259765625,558.0999755859375,519.1229858398438,556.7260131835938,556.7260131835938,2046790016,1.0499511738471065e-08,98286662.59323,385.53,76.94,4813,54218628032.64098,20699.71849865952,226879658060149.6,0.0005481877087536844,3284146737939896.5,353464,155860.0,703281,2493046.4917020863
2018-03-20,556.7219848632812,567.0900268554688,521.2039794921875,557.1749877929688,557.1749877929688,1833680000,1.0593570544528321e-08,98306920.09323,364.22,72.95,9702,54732515766.1433,20134.610451306413,223699807959724.62,0.0005344261910211939,3279538640568887.0,368003,103513.0,681516,2342459.749035931
2018-03-21,559.0999755859375,589.6069946289062,550.572021484375,561.7319946289062,561.7319946289062,1781270016,1.0929885734112516e-08,98327323.93698,396.01,75.94,21815,55844146626.75128,20830.99815621857,226265625761463.6,0.0005720637690538651,3276963522134591.0,363847,108079.0,692248,1920434.184365778
2018-03-22,562.10302734375,577.5659790039062,523.0889892578125,539.7020263671875,539.7020263671875,1523459968,1.3792599964509389e-08,98347838.68698,494.83,74.19,37064,52298936323.76019,19108.36447825368,224796590693365.6,0.0007462081112790028,3212107553190629.0,370838,110413.0,663126,1941519.65013376
2018-03-23,539.864013671875,540.4869995117188,512.1270141601562,539.6190185546875,539.6190185546875,1596349952,1.1990210280144338e-08,98368206.62448,398.91,69.22,39723,50796954047.83062,17728.779903510233,226804784176693.28,0.0006308932237218763,3260403682816904.0,391434,112787.0,632294,2197252.298334268
2018-03-24,542.572021484375,545.3820190429688,526.0800170898438,526.4390258789062,526.4390258789062,1300009984,1.2807567983313252e-08,98388572.49948,432.37,70.38,24317,53275424299.5581,17985.013502250375,224687125491933.12,0.00065661926955909,3236348702859298.5,407968,96816.0,658479,1503711.3754813804
2018-03-25,522.7030029296875,535.8209838867188,515.6589965820312,524.2869873046875,524.2869873046875,1151170048,1.0486441974788548e-08,98408707.28073,337.1,67.60000000000001,29407,51237114507.00007,15559.631747099378,225888029570398.5,0.0006222680016539666,3281416825121550.5,296576,96109.0,541728,1058269.377380042
2018-03-26,524.2869873046875,526.3790283203125,470.4400024414063,489.9509887695313,489.9509887695313,1638880000,1.3122453227359348e-08,98429312.21823,410.7,64.14999999999999,18588,51420424314.440994,15911.770693328965,232372321414456.9,0.0007222165559396905,3289554007118690.5,311292,87361.0,568666,1906532.7432721024
2018-03-27,489.5899963378906,491.4590148925781,449.9710083007813,450.1159973144531,450.1159973144531,1617939968,1.1582537564565182e-08,98449617.81198,371.04,67.81,16436,46127533695.70762,18367.422647257958,226270090703999.84,0.0005885656092662917,3308668588902774.5,332557,108104.0,630414,3341474.900221272
2018-03-28,450.2909851074219,466.21099853515625,444.8609924316406,446.2789916992188,446.2789916992188,1514179968,1.2728959033975752e-08,98469907.09323,384.73,63.91,6451,44433442717.78409,17508.487318227933,222994223206752.1,0.0006643825799243281,3257533403036163.5,289486,98281.0,579079,3061366.6475087493
2018-03-29,448.0750122070313,450.81298828125,385.81298828125,385.9679870605469,385.9679870605469,1970230016,1.2679389436858568e-08,98490406.09323,362.86,60.24,4386,43511842905.42819,16670.374852718396,220506849513619.47,0.0006284138810090367,3206704153987454.0,296694,97392.0,577422,2592946.066638018
2018-03-30,385.9049987792969,409.9289855957031,368.6329956054688,394.6449890136719,394.6449890136719,1878130048,1.1363703427322584e-08,98510800.93698,380.13,70.71,10420,37297073691.30936,18488.95824881677,219409137861706.53,0.0006153280843293923,3204189473817763.5,327430,111596.0,617768,3018523.125561453
2018-03-31,395.0039978027344,418.4679870605469,392.9530029296875,396.4570007324219,396.4570007324219,1323920000,8.681962218345384e-09,98531290.09323,291.58,70.00999999999999,10550,39718763483.10485,17356.359333333334,221080134121218.56,0.000491706520785975,3182573646036725.0,303736,113689.0,592996,1939130.5376701343
2018-04-01,397.2539978027344,400.5280151367188,363.8049926757813,379.6069946289063,379.6069946289063,1256930048,7.854654369431108e-09,98551730.68698,264.57,69.15,23994,35948313714.88511,16451.096520026265,228624896224000.9,0.00046637275623002576,3241999369817047.0,281898,110647.0,567293,1441266.3203370534
2018-04-02,379.6990051269531,395.1709899902344,377.5929870605469,386.4249877929688,386.4249877929688,1102259968,8.775194984468339e-09,98572086.15573,299.36,70.58,29273,38613406746.634544,16629.883043837883,225234197683613.2,0.0005122448700223132,3218903754685217.0,308812,111438.0,584408,1502056.0662480365
2018-04-03,387.31201171875,418.9679870605469,383.5320129394531,416.89300537109375,416.89300537109375,1363399936,9.50044246899116e-09,98592334.18698,330.1,72.37,24183,40057667014.88592,18042.359367194003,218981816965722.53,0.0005300478183096919,3151164394104679.5,331232,112265.0,622774,1805031.54895622
2018-04-04,416.4849853515625,417.4719848632813,375.30999755859375,380.5429992675781,380.5429992675781,1287730048,7.45301601432592e-09,98612874.53073,283.07,78.5,37798,39884986465.89229,18930.136506362585,221203933756608.8,0.0004429190378359602,3157695295034010.5,348522,136352.0,639101,1866851.92792066
