Date,Open,High,Low,Close,Adj Close,Volume,AddressCount,AverageDailyTransactionFee,AvgGasPrice,BlockCountRewards,BlockDifficulty,BlockReward,BlockSize,BlockTime,DailyActiveEthAddress,deployed contracts,Ethersupply2,GasLimit,GasUsed,NetworkHash,TransactionFee,TxGrowth,Uncles,verified contracts
2020-01-11,143.4091033935547,146.4809112548828,142.2079620361328,142.92710876464844,142.92710876464844,9332208590,84896251,0.08,11171702430,6528,2096.247,13643.9375,18343,13.05,196334,64650,109239039.59375,9778596,40400125291,166705.0085,313037140049897215444,549612,343,32
2020-01-12,143.0325469970703,146.14585876464844,142.7076416015625,145.87393188476562,145.87393188476562,8528167453,84964545,0.08,10928063165,6515,2074.522,13652.0,58220,13.11,180291,34882,109252691.59375,9488819,38189009502,165169.4178,288633167984528744314,523951,364,15
2020-01-13,146.2201385498047,146.79122924804688,142.90713500976562,144.22659301757812,144.22659301757812,8378529470,85043807,0.09,11068867087,6540,2079.807,13628.125,23743,13.02,211198,29159,109266319.71875,9802048,43952292486,165180.9953,343617325172867618926,565389,322,92
2020-01-14,144.2510528564453,167.68154907226562,144.06492614746094,165.95535278320312,165.95535278320312,16712318373,85122839,0.12,15755682033,6525,2073.117,13646.375,22776,13.05,244672,31466,109279966.09375,9858865,47681670353,164961.529,505107590273627636891,671748,350,72
2020-01-15,165.734619140625,170.42567443847656,161.109619140625,166.23068237304688,166.23068237304688,15173694057,85221153,0.1,11175554900,6486,2119.493,13567.8125,23365,13.08,252357,42094,109293533.90625,9970190,50763451974,167670.505,406798121480971650082,698399,349,88
2020-01-16,166.33282470703125,167.0581512451172,159.7096405029297,164.39100646972656,164.39100646972656,13735193018,85308968,0.08,9897575973,6533,2084.33,13614.5625,21422,13.0,260751,24581,109307148.46875,9956723,46942376061,165250.7085,342678928543599534122,693649,317,74
2020-01-17,164.4893798828125,173.0692138671875,162.77560424804688,170.7799530029297,170.7799530029297,14997091826,85384236,0.09,10666145544,6549,2081.315,13762.5,22155,13.0,235030,24712,109320910.96875,9941135,47789027570,167107.4379,369722173509350292726,676556,388,46
2020-01-18,170.7477264404297,178.52877807617188,166.7890167236328,175.3656768798828,175.3656768798828,14929342256,85466425,0.1,10821750721,6516,2074.516,13596.1875,20423,13.07,225981,34498,109334507.15625,9901446,43857518730,164400.5557,344951379699614492182,628211,331,27
2020-01-19,175.46759033203125,177.2476348876953,163.67686462402344,166.9698486328125,166.9698486328125,13713374132,85531007,0.09,10370811614,6570,2068.051,13748.5,20571,12.95,217486,23454,109348255.65625,9906843,43412027990,165779.1695,324546950686489536079,615368,356,29
2020-01-20,166.9041290283203,169.11488342285156,162.33160400390625,167.12051391601562,167.12051391601562,11144529787,85591026,0.08,9628463648,6518,2096.662,13584.6875,20165,13.06,216195,19216,109361840.34375,9661058,42650225159,165912.961,296585236361044914578,599266,319,76
2020-01-21,167.0604705810547,169.9101104736328,165.81971740722656,169.69715881347656,169.69715881347656,9789369362,85686102,0.08,9526614167,6572,2096.824,13712.5,18522,13.0,213559,54556,109375552.84375,9121042,40873614497,167454.6893,274265211799812671335,558962,328,69
2020-01-22,169.60853576660156,171.00869750976562,166.77423095703125,168.29415893554688,168.29415893554688,9209827928,85779576,0.08,9941370322,6472,2091.256,13512.9375,17212,13.12,196159,55749,109389065.78125,9863470,39338164434,164662.2315,252926557999242168524,513767,331,86
2020-01-23,168.2957000732422,168.31224060058594,160.29531860351562,162.92855834960938,162.92855834960938,10396868698,85832410,0.08,8959850620,6575,2076.161,13766.375,18583,12.95,216593,18438,109402832.15625,9459344,41185818136,166597.4955,255821627561609085061,552533,358,54
2020-01-24,162.8993682861328,164.3094482421875,156.74974060058594,163.05117797851562,163.05117797851562,10657671162,85878618,0.08,8301467582,6514,2127.292,13577.1875,19244,13.03,176400,12297,109416409.34375,9936396,46759863029,168238.2329,251476247800749042199,497135,319,40
2020-01-25,163.06729125976562,163.22723388671875,158.63247680664062,161.283935546875,161.283935546875,8256956802,85940362,0.07,7514852406,6491,2093.26,13594.75,16540,13.14,170004,20443,109430004.09375,9756422,40730555496,165886.0094,190131630760045877545,435515,356,43
2020-01-26,161.17681884765625,168.22032165527344,160.2811279296875,168.0771026611328,168.0771026611328,9261861590,85991072,0.08,7320700832,6495,2072.444,13567.8125,16844,13.13,152762,20112,109443571.90625,9808373,41586553569,163876.5952,193430187633532204235,428839,337,45
2020-01-27,168.00885009765625,172.92291259765625,166.90109252929688,170.93089294433594,170.93089294433594,11004476145,86061339,0.08,8606813919,6552,2076.663,13678.125,17354,13.04,184994,29490,109457250.03125,9761536,41521814952,165508.1396,234488606666572867434,476541,334,50
2020-01-28,170.88485717773438,176.3703155517578,170.73806762695312,176.3703155517578,176.3703155517578,11772875064,86118682,0.09,8449745457,6511,2053.845,13565.375,19065,13.04,191040,22048,109470815.40625,9951316,46371586946,162239.478,260539236794447465808,526284,314,74
2020-01-29,176.34788513183594,178.8429718017578,175.0503387451172,175.0503387451172,175.0503387451172,10725267311,86170432,0.08,8556877569,6551,2083.501,13688.0625,19057,13.02,199301,11066,109484503.46875,9946217,47426312361,166197.8155,269412681400351914153,551529,341,58
2020-01-30,174.91770935058594,186.26048278808597,172.3746337890625,184.6904754638672,184.6904754638672,12604789338,86226935,0.1,9069894645,6452,2057.671,13506.6875,20606,13.2,197856,18040,109498010.15625,9943823,47878408557,162017.7441,309173777803327946057,566052,351,88
2020-01-31,184.7369079589844,185.4058380126953,176.29681396484375,180.16017150878903,180.16017150878903,11728616394,86280236,0.09,8965856518,6489,2057.787,13650.9375,21319,13.09,204915,15221,109511661.09375,9965391,49581430718,163956.052,305322830233603414796,583358,395,43
2020-02-01,180.11376953125,183.84555053710935,179.74517822265625,183.6739501953125,183.6739501953125,11569697182,86338783,0.09,9214472279,6488,2046.568,13525.5625,18761,13.12,193441,20893,109525186.65625,9930662,43402240366,161285.6779,274201564397268291300,545761,321,52
2020-02-02,183.53250122070312,193.0803985595703,180.1739501953125,188.61753845214844,188.61753845214844,14054425389,86397336,0.1,9053826022,6537,2092.379,13643.8125,17803,13.05,189157,22101,109538830.46875,9868597,40745352169,166373.2284,278102824245715154750,530094,333,50
2020-02-03,188.6074066162109,193.4368896484375,188.0126953125,189.8650665283203,189.8650665283203,12392875241,86454012,0.1,9835898300,6524,2083.431,13664.125,20790,13.01,236771,15143,109552494.59375,9956843,46645792712,165951.0448,322006416867693728429,621191,358,51
2020-02-04,189.8617248535156,191.1114959716797,185.40362548828125,189.25059509277344,189.25059509277344,11714191695,86502476,0.13,11701932888,6566,2103.273,13787.625,17656,12.99,203217,8298,109566282.21875,9976581,52543942279,169235.5531,355728738231241354224,524476,386,100
2020-02-05,189.29910278320312,206.8040008544922,188.752685546875,204.2302398681641,204.2302398681641,14865434435,86558449,0.15,12407461484,6456,2100.043,13569.75,20346,13.18,233597,11146,109579851.96875,9977132,53320740943,166350.6544,438249561716445960044,610780,388,67
2020-02-06,204.12969970703125,214.59771728515625,201.9040679931641,212.33908081054688,212.33908081054688,16425589683,86617011,0.17,12978312165,6516,2094.087,13686.5,20244,13.01,234097,10989,109593538.46875,9977475,54718275721,167236.1033,485000880804140241293,606505,384,65
2020-02-07,212.31588745117188,223.14093017578125,212.30419921875,222.7260589599609,222.7260589599609,16673443564,86685084,0.17,13091705996,6509,2089.933,13689.375,21437,13.07,242823,12898,109607227.84375,9980221,55664856425,166976.956,487820303712308434203,626252,394,78
2020-02-08,222.51097106933597,226.5880889892578,215.38629150390625,223.14651489257807,223.14651489257807,16741203125,86803773,0.13,11679918227,6467,2142.113,13589.3125,21965,13.11,255952,60952,109620817.15625,9961106,50638732372,169782.3201,395374450026645634884,661649,381,36
2020-02-09,222.98223876953125,229.8642425537109,222.98223876953125,228.5785675048828,228.5785675048828,15031356241,86881871,0.13,11228783936,6491,2114.045,13566.75,20937,13.12,258669,18999,109634383.90625,9937905,46358212269,167141.6776,368387263321108801497,628631,340,27
2020-02-10,228.54913330078125,229.1846160888672,218.08004760742188,223.522705078125,223.522705078125,16210008511,86977221,0.13,11353255565,6592,2115.394,13731.0,21715,12.98,250070,39994,109648114.90625,9929364,47632129828,169133.583,391843103633768313744,668760,316,92
2020-02-11,223.3849334716797,236.5471343994141,218.61761474609372,235.8511962890625,235.8511962890625,16964695963,87056863,0.14,11193602823,6534,2144.844,13668.6875,23173,13.04,269185,17614,109661783.59375,9947387,48724997018,171016.5903,425574892389594585581,709280,355,76
2020-02-12,235.89822387695312,272.3988342285156,235.89627075195312,265.4061279296875,265.4061279296875,24545049386,87160170,0.2,12709993893,6463,2164.395,13618.9375,26521,13.16,319502,23384,109675402.53125,9980496,56289094698,171999.2678,591936372923839286175,798162,403,72
2020-02-13,265.0527038574219,273.7410583496094,258.9225158691406,268.0992431640625,268.0992431640625,25801317504,87270503,0.19,13279071654,6481,2195.763,13629.5,25627,13.11,294591,36355,109689032.03125,9978918,54179307187,174669.8601,542172018765112349556,764763,392,77
2020-02-14,268.0232849121094,285.0564270019531,262.76251220703125,284.2174987792969,284.2174987792969,23558253463,87340979,0.19,12617650524,6493,2201.248,13713.9375,26041,13.07,273148,12716,109702745.96875,9971897,53460912407,176201.7851,523026622564163462556,771827,423,69
2020-02-15,284.5613098144531,287.1236877441406,264.2796630859375,264.72857666015625,264.72857666015625,23682452994,87434370,0.19,13115693731,6472,2215.86,13610.0625,23067,13.14,261633,39610,109716356.03125,9968156,48166096713,175960.8209,498227329648677374399,699151,389,41
2020-02-16,264.904052734375,272.8824462890625,242.48440551757807,259.89471435546875,259.89471435546875,25152366643,87495753,0.23,12554000920,6552,2217.224,13726.25,22163,12.99,244904,14809,109730082.28125,9967729,49972730590,177480.606,593291085541228604323,661490,364,46
2020-02-17,259.8905639648437,266.8712463378906,244.3353271484375,266.3634338378906,266.3634338378906,26024080089,87569622,0.19,11971133911,6447,2233.264,13581.4375,24138,13.16,260991,23939,109743663.71875,9969093,51027894563,177058.5556,480511082944346116929,695366,403,89
2020-02-18,266.5088195800781,283.1961364746094,261.4638977050781,281.944580078125,281.944580078125,26511477187,87659396,0.17,11188045875,6480,2242.189,13619.375,24219,13.07,274683,31603,109757283.09375,9926178,51074125685,178181.3898,449144330931577270408,733983,386,70
2020-02-19,282.0362854003906,283.5379333496094,259.76397705078125,259.76397705078125,259.76397705078125,22679414413,87746345,0.18,12083070512,6557,2314.349,13800.0625,23010,12.96,255674,33961,109771083.15625,9970671,52263860641,186380.1308,489254101198236910369,695837,401,91
2020-02-20,259.8198547363281,263.6954040527344,250.9512634277344,257.949462890625,257.949462890625,23229828870,87820716,0.19,12008669668,6480,2269.276,13579.4375,23417,13.15,252827,23364,109784662.59375,9970635,51218580995,179729.8399,515092914963008369919,689600,363,101
2020-02-21,257.89111328125,267.0048522949219,255.6890869140625,265.6006164550781,265.6006164550781,20867593292,87907979,0.14,9495219870,6475,2236.947,13564.375,22264,13.11,260236,33211,109798226.96875,9966697,48254040778,176910.3998,342592641993057411347,670542,358,43
2020-02-22,265.55157470703125,266.38720703125,258.91314697265625,262.33172607421875,262.33172607421875,16906032862,87994016,0.13,10362297210,6528,2278.218,13672.5,20004,13.11,252009,40842,109811899.46875,9942022,43294385821,181624.565,306166021241011457852,605859,360,38
2020-02-23,262.2784118652344,273.754150390625,261.96051025390625,273.754150390625,273.754150390625,19585998814,88064837,0.16,12958605117,6532,2265.292,13642.0,19887,13.05,263919,24421,109825541.46875,9935885,41634826292,180174.6165,361721489920007189220,606290,340,25
2020-02-24,273.705078125,275.5395202636719,259.6251525878906,265.2164306640625,265.2164306640625,22400845640,88138463,0.16,12107326473,6481,2312.524,13533.125,23637,13.11,270231,21318,109839074.59375,9971013,48768731117,182405.6804,409279307851588279307,687702,334,83
2020-02-25,265.28338623046875,265.4314880371094,246.85899353027344,247.81759643554688,247.81759643554688,21878882134,88214624,0.18,11691532540,6456,2250.328,13527.25,24109,13.24,244813,20711,109852601.84375,9977258,51776497786,177630.0342,475984157403945960606,670257,364,79
2020-02-26,247.74020385742188,249.6497039794922,221.2665557861328,225.6802673339844,225.6802673339844,26235617201,88315538,0.27,14289989019,6528,2253.688,13694.75,25491,13.01,254217,44377,109866296.59375,9973504,53781520866,179982.0467,847851282585307035600,704929,372,85
2020-02-27,225.68704223632807,237.2289276123047,212.66452026367188,226.75338745117188,226.75338745117188,25645522790,88412239,0.17,11864912418,6513,2341.556,13625.5625,24706,13.09,263926,42103,109879922.15625,9977784,53104389866,186077.8083,546821348568420122157,714482,353,72
2020-02-28,226.98760986328125,234.2089385986328,216.34620666503903,226.760498046875,226.760498046875,22563530559,88555665,0.15,11792525152,6501,2286.565,13634.625,24027,13.1,255388,86027,109893556.78125,9971477,51685512448,181946.0373,465487544160529956123,688694,374,48
2020-02-29,226.8334503173828,232.25662231445312,219.8485107421875,219.8485107421875,219.8485107421875,18181296376,88638052,0.11,9999559185,6519,2296.407,13602.75,20707,13.07,230535,33651,109907159.53125,9948025,44847191440,182091.2526,326307046361614191847,620465,332,50
2020-03-01,219.752685546875,226.67788696289065,214.13043212890625,218.97059631347656,218.97059631347656,18179807469,88748330,0.12,10366775236,6495,2276.238,13560.0625,21400,13.1,225778,56068,109920719.59375,9955520,45349665461,179991.3884,344935625351164305094,628500,337,59
2020-03-02,218.7116241455078,232.81158447265625,217.28428649902344,230.5697784423828,230.5697784423828,20305587789,88839603,0.12,10060971157,6533,2242.8,13654.625,22782,13.05,262282,38014,109934374.21875,9951876,47440855618,178671.1802,354488239421986571573,681477,350,65
2020-03-03,230.5239715576172,232.3258056640625,221.732666015625,224.4796295166016,224.4796295166016,19853178572,88963678,0.13,10710921879,6501,2260.148,13686.625,22382,13.09,233347,70414,109948060.84375,9965313,48760549857,180471.7872,373637412524880666596,661419,398,73
2020-03-04,224.5653381347656,228.04042053222656,222.08888244628903,224.5179748535156,224.5179748535156,16567075208,89056445,0.13,10913931285,6536,2282.853,13723.0625,21477,13.01,246396,37410,109961783.90625,9964324,46260369304,182760.3248,377332309937586273061,663966,381,78
2020-03-05,224.6418914794922,234.3644561767578,224.6418914794922,229.2681884765625,229.2681884765625,18201291785,89140727,0.14,11518999227,6409,2313.32,13425.9375,23417,13.31,269351,25229,109975209.84375,9938404,48766444005,181102.9681,434519240332865788649,720114,355,70
2020-03-06,229.16842651367188,243.5549774169922,228.7435760498047,243.5252990722656,243.5252990722656,19374772256,89248201,0.15,11201545592,6568,2224.909,13747.875,22543,12.99,248086,50479,109988957.71875,9966210,49795124430,178353.2062,401601683128802425996,676799,358,55
2020-03-07,243.7501983642578,249.97848510742188,237.55128479003903,237.85308837890625,237.85308837890625,19431652027,89325947,0.14,10988477092,6540,2272.279,13678.0,20794,13.01,230664,25565,110002635.71875,9935053,44637125955,181256.3073,369337932153508711158,630992,352,44
