Time,BTC average computing power of the entire network,Price
2014-04-23,5.7040345184942192E16,488.35913086
2014-04-24,5.8077670720981536E16,490.82461548
2014-04-25,5.7472495901527008E16,500.08691406
2014-04-26,5.7739383286108464E16,461.70489502
2014-04-27,5.7139040367922696E16,457.24227905
2014-04-28,5.7562938417210624E16,430.71578979
2014-04-29,5.656915838099132E16,439.98284912
2014-04-30,5.6814927019952496E16,446.89031982
2014-05-01,5.8345379026797864E16,447.63256836
2014-05-02,5.9869862044814608E16,457.36355591
2014-05-03,6.0423755913797864E16,449.40283203
2014-05-04,5.9697104360779728E16,438.5166626
2014-05-05,5.969559695555424E16,434.78164673
2014-05-06,6.13982370229268E16,433.36395264
2014-05-07,6.3024545741071968E16,429.34109497
2014-05-08,6.249523347992488E16,438.67941284
2014-05-09,6.2553016570114408E16,440.17807007
2014-05-10,6.455126820872208E16,450.45626831
2014-05-11,6.755320777500524E16,453.9197998
2014-05-12,6.6422442037162632E16,438.30310059
2014-05-13,6.7234830648776176E16,441.53051758
2014-05-14,6.7551296057529304E16,440.59158325
2014-05-15,6.854957447959524E16,444.13607788
2014-05-16,7.0018361103297E16,447.38644409
2014-05-17,7.2562788071655072E16,448.11712646
2014-05-18,7.4060607792470256E16,448.70065308
2014-05-19,7.3875614716133152E16,446.07601929
2014-05-20,7.7203816977981648E16,446.3046875
2014-05-21,7.70557513339084E16,485.80026245
2014-05-22,7.6334349218487152E16,492.04882813
2014-05-23,7.4243078201925696E16,525.71508789
2014-05-24,7.5918895217221728E16,521.05072021
2014-05-25,7.6258872598444608E16,525.22790527
2014-05-26,7.6824423023881184E16,571.39306641
2014-05-27,7.6862120495291136E16,582.58843994
2014-05-28,7.8397733240240896E16,571.91455078
2014-05-29,7.75723192502976E16,576.32983398
2014-05-30,7.9602631327314112E16,568.17687988
2014-05-31,8.008527897782216E16,615.68731689
2014-06-01,8.125457292721296E16,623.69335938
2014-06-02,8.36188968607076E16,629.64453125
2014-06-03,8.61493596456928E16,660.55047607
2014-06-04,9.060796246880016E16,666.77429199
2014-06-05,8.9043260966914528E16,641.07183838
2014-06-06,9.0201474824457552E16,659.28271484
2014-06-07,8.94056151459116E16,653.52154541
2014-06-08,8.9272274398348736E16,654.99389648
2014-06-09,8.5837840806619968E16,655.64019775
2014-06-10,8.720723470021656E16,650.04150391
2014-06-11,8.6327659564255472E16,653.18804932
2014-06-12,8.8728629549390944E16,633.42767334
2014-06-13,9.0058521265770144E16,585.69586182
2014-06-14,9.3743237883266272E16,600.74560547
2014-06-15,9.820361008118952E16,575.92779541
2014-06-16,9.9934686833150832E16,592.64886475
2014-06-17,1.0488421174744816E17,591.58551025
2014-06-18,1.06145353169341776E17,609.76702881
2014-06-19,1.07403863976744304E17,608.07019043
2014-06-20,1.09747146948718512E17,597.40228271
2014-06-21,1.12240141769800848E17,593.67834473
2014-06-22,1.16595394460738336E17,595.90368652
2014-06-23,1.1640343838714072E17,602.16052246
2014-06-24,1.21612128073749728E17,593.96990967
2014-06-25,1.23489719708314288E17,581.80926514
2014-06-26,1.215439088071408E17,566.13684082
2014-06-27,1.20609789524801568E17,581.29675293
2014-06-28,1.22857964869163008E17,597.26104736
2014-06-29,1.23308485988994352E17,596.33184814
2014-06-30,1.20706133856220864E17,602.61950684
2014-07-01,1.19558568510441952E17,641.39080811
2014-07-02,1.18892899723059328E17,641.03741455
2014-07-03,1.17655156594532944E17,650.769104
2014-07-04,1.1860967943637888E17,645.15582275
2014-07-05,1.19923500913180352E17,629.95092773
2014-07-06,1.2031946484458072E17,631.7722168
2014-07-07,1.20957260203420576E17,635.4631958
2014-07-08,1.24101973735557392E17,622.57049561
2014-07-09,1.25865125927812192E17,624.50933838
2014-07-10,1.2842788500815736E17,616.76226807
2014-07-11,1.26975962019016512E17,632.00341797
2014-07-12,1.2828149402140368E17,633.71331787
2014-07-13,1.30768489026891184E17,626.49682617
2014-07-14,1.29546841194751152E17,619.31512451
2014-07-15,1.28947028830943472E17,621.58648682
2014-07-16,1.30148226249085456E17,616.79962158
2014-07-17,1.31719643712516848E17,623.08886719
2014-07-18,1.33394731416833664E17,628.77923584
2014-07-19,1.36704820332027248E17,628.51507568
2014-07-20,1.39868604422891936E17,623.90026855
2014-07-21,1.4107557169492896E17,622.21069336
2014-07-22,1.37714158119734416E17,621.55078125
2014-07-23,1.37492156915931184E17,619.41503906
2014-07-24,1.34259208764721008E17,601.73260498
2014-07-25,1.32907161619049664E17,601.08898926
2014-07-26,1.29905874193158112E17,595.81329346
2014-07-27,1.31526307823967616E17,593.85162354
2014-07-28,1.31109309848529136E17,585.69061279
2014-07-29,1.32393763679130656E17,584.72454834
2014-07-30,1.37737983273734048E17,567.29260254
2014-07-31,1.4162042138522952E17,586.23455811
2014-08-01,1.4202994545866352E17,594.91558838
2014-08-02,1.44202338953577216E17,589.33312988
2014-08-03,1.46892506686358624E17,586.66644287
2014-08-04,1.45342549022169472E17,588.78210449
2014-08-05,1.42479239945797536E17,585.43579102
2014-08-06,1.38519002945434256E17,584.65338135
2014-08-07,1.408127206255204E17,588.86920166
2014-08-08,1.41142910958926016E17,592.57739258
2014-08-09,1.4467312970953968E17,589.371521
2014-08-10,1.49077566779330496E17,591.06140137
2014-08-11,1.5775321941171408E17,576.36767578
2014-08-12,1.675207129710136E17,569.64154053
2014-08-13,1.69097191105807456E17,546.65820313
2014-08-14,1.69863844097198176E17,505.97387695
2014-08-15,1.69252947780104896E17,497.009552
2014-08-16,1.67225720333813408E17,519.70831299
2014-08-17,1.6564351797666896E17,491.79501343
2014-08-18,1.62942502766079936E17,461.45953369
2014-08-19,1.74411619319052896E17,485.24514771
2014-08-20,1.7511925224490192E17,511.97961426
2014-08-21,1.812424667698288E17,517.23693848
2014-08-22,1.88029890630162752E17,514.04272461
2014-08-23,1.89245171156536928E17,498.07531738
2014-08-24,1.92931340956986784E17,508.28552246
2014-08-25,1.86454968526115488E17,502.49649048
2014-08-26,1.8713927788451936E17,511.57049561
2014-08-27,1.85396013523811104E17,511.15319824
2014-08-28,1.8752204739665984E17,507.81472778
2014-08-29,1.90443155245352704E17,508.51690674
2014-08-30,1.93751536350380512E17,504.24905396
2014-08-31,2.0582537111385888E17,477.76324463
2014-09-01,2.062903830287664E17,474.87908936
2014-09-02,2.07813856665218496E17,477.42559814
2014-09-03,2.05002258124031136E17,477.58648682
2014-09-04,2.11634863020533856E17,489.65997314
2014-09-05,2.14022974850903936E17,483.34185791
2014-09-06,2.12925776675241632E17,484.82965088
2014-09-07,2.14376436784771424E17,482.27807617
2014-09-08,2.17967058339791296E17,474.60012817
2014-09-09,2.14400821230679712E17,475.26022339
2014-09-10,2.10139347956905984E17,479.35925293
2014-09-11,2.09507227822985472E17,479.74880981
2014-09-12,2.15676110310106144E17,477.75259399
2014-09-13,2.13361491673467264E17,479.00216675
2014-09-14,2.18980271234330496E17,477.8916626
2014-09-15,2.24165942046865792E17,475.37091064
2014-09-16,2.31584966126247136E17,466.05715942
2014-09-17,2.43487439989660352E17,457.3338623
2014-09-18,2.518606838655368E17,424.43969727
2014-09-19,2.5317600063672208E17,394.79568481
2014-09-20,2.54141688902548192E17,408.9041748
2014-09-21,2.58299613249967808E17,398.82122803
2014-09-22,2.57730521494836992E17,402.15155029
2014-09-23,2.49406422134688736E17,435.79089355
2014-09-24,2.45901735440868576E17,423.20471191
2014-09-25,2.42802374603714464E17,411.57388306
2014-09-26,2.4468288868374352E17,404.42529297
2014-09-27,2.36686475906872352E17,399.5201416
2014-09-28,2.37440803385436416E17,377.18121338
2014-09-29,2.36843328712085152E17,375.46694946
2014-09-30,2.41647074336504608E17,386.94403076
2014-10-01,2.43542421643189248E17,383.61453247
2014-10-02,2.43279125399495008E17,375.07192993
2014-10-03,2.40390708280283904E17,359.51235962
2014-10-04,2.48050214194313952E17,328.8659668
2014-10-05,2.59905500032273856E17,320.51019287
2014-10-06,2.65362816478015232E17,330.07897949
2014-10-07,2.6509467521173792E17,336.1867981
2014-10-08,2.57868456464515168E17,352.93991089
2014-10-09,2.57291035421204448E17,365.02572632
2014-10-10,2.62861257250424608E17,361.5625
2014-10-11,2.62488803294992352E17,362.29898071
2014-10-12,2.5658367999457376E17,378.54882813
2014-10-13,2.55144442520001152E17,390.41436768
2014-10-14,2.51292748643055648E17,400.87008667
2014-10-15,2.5659536045617168E17,394.77328491
2014-10-16,2.60118377104295648E17,382.55636597
2014-10-17,2.52535114919423904E17,383.75778198
2014-10-18,2.5807531793750832E17,391.44198608
2014-10-19,2.55650691704979168E17,389.54623413
2014-10-20,2.5024068697526064E17,382.8454895
2014-10-21,2.52502714346485792E17,386.47488403
2014-10-22,2.57310648381222144E17,383.15756226
2014-10-23,2.56532139532206016E17,358.41662598
2014-10-24,2.6423584311247488E17,358.3447876
2014-10-25,2.6171213460171744E17,347.27078247
2014-10-26,2.63623887202001504E17,354.7041626
2014-10-27,2.67434009379267968E17,352.98907471
2014-10-28,2.6695246722763024E17,357.6182251
2014-10-29,2.64659077722477824E17,335.59109497
2014-10-30,2.7023564272239792E17,345.30487061
2014-10-31,2.77056831025962112E17,338.32104492
2014-11-01,2.80338686848707008E17,325.74899292
2014-11-02,2.9135938649627398E17,325.89199829
2014-11-03,2.9166374778237005E17,327.55444336
2014-11-04,2.9967681485472435E17,330.49230957
2014-11-05,2.9880574223224051E17,339.48590088
2014-11-06,2.9224007762798675E17,349.28955078
2014-11-07,2.9136313910597933E17,342.41494751
2014-11-08,2.9002533820196538E17,345.48770142
2014-11-09,2.9028459802042182E17,363.26446533
2014-11-10,2.9224868479821997E17,366.92446899
2014-11-11,2.908192623246583E17,367.69451904
2014-11-12,2.86559212548388128E17,423.56100464
2014-11-13,2.85299933335999936E17,420.73529053
2014-11-14,2.87609496248798688E17,397.81820679
2014-11-15,2.85976591521772832E17,376.1333313
2014-11-16,2.86408430959739008E17,387.88223267
2014-11-17,2.84392309883085824E17,387.4083252
2014-11-18,2.85517047172473632E17,375.19839478
2014-11-19,2.8874524080220627E17,380.55499268
2014-11-20,2.87868775465643392E17,357.83953857
2014-11-21,2.83257593986940224E17,350.8475647
2014-11-22,2.85521316927365184E17,352.92022705
2014-11-23,2.86429405915982752E17,367.57272339
2014-11-24,2.85978524952272864E17,376.90057373
2014-11-25,2.8292755802956176E17,375.3475647
2014-11-26,2.83565863557587584E17,368.37017822
2014-11-27,2.79384325395671968E17,369.6697998
2014-11-28,2.900114742477655E17,376.44729614
2014-11-29,2.8826924630461344E17,375.49145508
2014-11-30,2.9168367380287174E17,378.0473938
2014-12-01,2.8936695406875987E17,379.24542236
2014-12-02,2.9139333465265037E17,381.31466675
2014-12-03,2.84681782037334208E17,375.01049805
2014-12-04,2.882737243203655E17,369.60418701
2014-12-05,2.86433730260928288E17,376.85440063
2014-12-06,2.84504525771649696E17,374.7845459
2014-12-07,2.79496984960471232E17,375.09487915
2014-12-08,2.76219022240111936E17,361.90856934
2014-12-09,2.78211128764631744E17,352.21865845
2014-12-10,2.9027663074815392E17,346.36453247
2014-12-11,2.871148547956448E17,350.83349609
2014-12-12,2.8670613752219872E17,352.54150391
2014-12-13,2.85940796449057152E17,347.37557983
2014-12-14,2.9015652238376845E17,351.63223267
2014-12-15,2.8917170117102982E17,345.3453064
2014-12-16,2.86359641649538976E17,327.06210327
2014-12-17,2.77996164927088736E17,319.77554321
2014-12-18,2.76395416364176832E17,311.39627075
2014-12-19,2.69799425133343584E17,317.84326172
2014-12-20,2.71039875030225312E17,329.95605469
2014-12-21,2.70536391039727872E17,320.84344482
2014-12-22,2.64524232449758272E17,331.88565063
2014-12-23,2.72049034483440992E17,334.57171631
2014-12-24,2.72982002940489056E17,322.53353882
2014-12-25,2.85908045175686048E17,319.00793457
2014-12-26,2.8964266775199059E17,327.92401123
2014-12-27,2.9863010801399731E17,315.86306763
2014-12-28,3.0867263383989402E17,317.23944092
2014-12-29,3.1062192424841171E17,312.67047119
2014-12-30,3.1008796449472954E17,310.73703003
2014-12-31,3.088964791358471E17,320.19348145
2015-01-01,3.1599765665033363E17,314.2489624
2015-01-02,3.1678995955233325E17,315.03244019
2015-01-03,3.2150111980486656E17,281.08215332
2015-01-04,3.2132778108862387E17,264.19534302
2015-01-05,3.290371578754681E17,274.47415161
2015-01-06,3.2861440864565754E17,286.18893433
2015-01-07,3.2563979332725376E17,294.33728027
2015-01-08,3.1414601538668947E17,283.34866333
2015-01-09,3.1420435803974675E17,287.30340576
2015-01-10,3.0498225935606726E17,274.79647827
2015-01-11,3.018109791365472E17,265.66030884
2015-01-12,3.0165781735663667E17,267.79602051
2015-01-13,2.9188800070269235E17,225.86073303
2015-01-14,2.9556885399602464E17,178.10273743
2015-01-15,2.9812751071161722E17,209.84358215
2015-01-16,3.0178775980802323E17,208.09721375
2015-01-17,3.0276730923788998E17,199.25985718
2015-01-18,3.0564298301691142E17,210.33860779
2015-01-19,3.1066798621059898E17,214.86105347
2015-01-20,3.1093556418936525E17,211.31472778
2015-01-21,3.0676141124058234E17,226.89672852
2015-01-22,3.1119326076022496E17,233.40577698
2015-01-23,3.036950107689632E17,232.87850952
2015-01-24,2.9732074852449459E17,247.84683228
2015-01-25,2.9617773736072218E17,253.71789551
2015-01-26,2.861971398576056E17,273.47271729
2015-01-27,2.8615496160752352E17,263.4753418
2015-01-28,2.9591582052560051E17,233.91477966
2015-01-29,2.9643688849301606E17,233.51283264
2015-01-30,2.9968112539323366E17,226.42541504
2015-01-31,3.0416366907661664E17,217.46409607
2015-02-01,3.1963497059618938E17,226.97161865
2015-02-02,3.2085788685405011E17,238.22926331
2015-02-03,3.163511094864864E17,227.26841736
2015-02-04,3.1651193302602432E17,226.85281372
2015-02-05,3.0971793133329005E17,217.11070251
2015-02-06,3.1908872529493203E17,222.26625061
2015-02-07,3.2020431417501107E17,227.75448608
2015-02-08,3.1602771646600365E17,223.41226196
2015-02-09,3.127900277643193E17,220.11010742
2015-02-10,3.2394493348493562E17,219.83854675
2015-02-11,3.2528707944902515E17,219.18481445
2015-02-12,3.2260116493413581E17,221.76350403
2015-02-13,3.1581728287893139E17,235.42668152
2015-02-14,3.1707950352008474E17,257.32055664
2015-02-15,3.1917684070162835E17,234.82536316
2015-02-16,3.2484416614160538E17,233.84347534
2015-02-17,3.250625262753095E17,243.60958862
2015-02-18,3.2657603044114099E17,236.32603455
2015-02-19,3.4490632240048838E17,240.28292847
2015-02-20,3.4709267515994944E17,243.77915955
2015-02-21,3.4464260044309037E17,244.53367615
2015-02-22,3.4607972418673171E17,235.97724915
2015-02-23,3.3942371240173306E17,238.8924408
2015-02-24,3.3875665738214406E17,238.73455811
2015-02-25,3.3504514602336314E17,237.46977234
2015-02-26,3.3346066605552019E17,236.42599487
2015-02-27,3.3485315637089683E17,253.8276062
2015-02-28,3.3413230292476742E17,254.26252747
2015-03-01,3.3906096213125978E17,260.20223999
2015-03-02,3.4099232444939558E17,275.67004395
2015-03-03,3.4809666155426688E17,281.70217896
2015-03-04,3.4672202456481549E17,273.09176636
2015-03-05,3.38186871596576E17,276.17785645
2015-03-06,3.3592058254305472E17,272.72311401
2015-03-07,3.3999938852026714E17,276.26071167
2015-03-08,3.394449312118215E17,274.35403442
2015-03-09,3.3866384869487181E17,289.60726929
2015-03-10,3.3762369747457542E17,291.76019287
2015-03-11,3.3945077468307194E17,296.37930298
2015-03-12,3.45568905513832E17,294.35360718
2015-03-13,3.4087652144899053E17,285.33737183
2015-03-14,3.4077167029946918E17,281.88461304
2015-03-15,3.38758128736544E17,286.39346313
2015-03-16,3.3746654046830726E17,290.59277344
2015-03-17,3.3525758160924755E17,285.5050354
2015-03-18,3.2765759372995424E17,256.29870605
2015-03-19,3.314284659658697E17,260.92803955
2015-03-20,3.3005717450806765E17,261.7492981
2015-03-21,3.2984456380439123E17,260.0249939
2015-03-22,3.2855622805448557E17,267.96026611
2015-03-23,3.3395873999674419E17,266.74032593
2015-03-24,3.3955085047453293E17,245.59495544
2015-03-25,3.5038315440289613E17,246.19674683
2015-03-26,3.5327118966479232E17,248.53248596
2015-03-27,3.6509042844856077E17,247.02937317
2015-03-28,3.7034490035631117E17,252.79804993
2015-03-29,3.6721418771175078E17,242.71298218
2015-03-30,3.602671061734064E17,247.52581787
2015-03-31,3.5640539647527142E17,244.22445679
2015-04-01,3.4904254578454106E17,247.2721405
2015-04-02,3.4967434887820378E17,253.00494385
2015-04-03,3.4288505640727853E17,254.32182312
2015-04-04,3.41869080936488E17,253.69657898
2015-04-05,3.44143449627184E17,260.59786987
2015-04-06,3.4433497256061613E17,255.49150085
2015-04-07,3.467273252735369E17,253.18029785
2015-04-08,3.4615448166123341E17,245.02185059
2015-04-09,3.4683409480615699E17,243.67572021
2015-04-10,3.4306855650388435E17,236.07203674
2015-04-11,3.4401740124996922E17,236.55180359
2015-04-12,3.4196287363689587E17,236.15257263
2015-04-13,3.3940975875415667E17,224.58654785
2015-04-14,3.4464344354066694E17,219.15873718
2015-04-15,3.4477554932104026E17,223.83270264
2015-04-16,3.4401538615629453E17,228.57272339
2015-04-17,3.4275294235093402E17,222.88157654
2015-04-18,3.3923334392603507E17,223.35624695
2015-04-19,3.3888267324019949E17,222.60002136
2015-04-20,3.449368191350569E17,224.62643433
2015-04-21,3.4322285832609728E17,235.26927185
2015-04-22,3.4552128946403802E17,234.17604065
2015-04-23,3.4770653418431949E17,236.46200562
2015-04-24,3.4311666898445875E17,231.26837158
2015-04-25,3.4332238602385632E17,226.38954163
2015-04-26,3.4771222359753184E17,219.42953491
2015-04-27,3.3999582567341523E17,229.28625488
2015-04-28,3.4135390586208E17,225.85525513
2015-04-29,3.3451508347309709E17,225.80783081
2015-04-30,3.3110723510644864E17,236.14527893
2015-05-01,3.369798560451863E17,232.07948303
2015-05-02,3.3627068286088896E17,234.93016052
2015-05-03,3.336114700688793E17,240.35812378
2015-05-04,3.3420302294814522E17,239.01847839
2015-05-05,3.3309992841049805E17,236.24934387
2015-05-06,3.3645256326957062E17,229.78215027
2015-05-07,3.4480071551097216E17,237.33369446
2015-05-08,3.444250876723888E17,243.8633728
2015-05-09,3.3705408223012346E17,241.83154297
2015-05-10,3.3735856345020774E17,240.29624939
2015-05-11,3.4022636744430438E17,242.15750122
2015-05-12,3.4151918133588608E17,241.11160278
2015-05-13,3.4665848496635174E17,236.37683105
2015-05-14,3.4404783485772819E17,236.92933655
2015-05-15,3.4795788484724646E17,237.60505676
2015-05-16,3.5052357267051251E17,236.15319824
2015-05-17,3.6667393167918394E17,236.80201721
2015-05-18,3.5828487919255117E17,233.12800598
2015-05-19,3.5603622705565517E17,231.94728088
2015-05-20,3.4769847344324326E17,234.01802063
2015-05-21,3.5497050457836134E17,235.34397888
