Time,LTC total addresses,Price
2023-12-29,224470319,75.52
2023-12-30,224877505,73.6
2023-12-31,225308412,73.88
2024-01-01,225782106,73.73
2024-01-02,226252746,73.54
2024-01-03,226820450,66.1
2024-01-04,227401993,66.48
2024-01-05,227785242,64.77
2024-01-06,228103018,65.51
2024-01-07,228538386,64.96
2024-01-08,228985561,65.8
2024-01-09,229363384,65.08
2024-01-10,229741376,67.15
2024-01-11,230141488,71.96
2024-01-12,230520345,74.43
2024-01-13,230823011,72.1
2024-01-14,231198315,71.58
2024-01-15,231450188,69.67
2024-01-16,231766530,70.22
2024-01-17,232024953,68.7
2024-01-18,232278229,69.26
2024-01-19,232520116,70.34
2024-01-20,232833712,70.93
2024-01-21,233313994,70.84
2024-01-22,233867541,68.63
2024-01-23,234275818,64.81
2024-01-24,234557790,65.45
2024-01-25,234803676,64.88
2024-01-26,235008957,67.01
2024-01-27,235186586,67.14
2024-01-28,235360224,67.62
2024-01-29,235569780,67.48
2024-01-30,235753297,68.12
2024-01-31,235922054,68.25
2024-02-01,236079395,66.73
2024-02-02,236271401,68.31
2024-02-03,236466079,68.5
2024-02-04,236626010,67.82
2024-02-05,236772428,67.25
2024-02-06,236927359,67.98
2024-02-07,237097557,68.04
2024-02-08,237289094,69.26
2024-02-09,237474376,70.91
2024-02-10,237669035,70.41
2024-02-11,237886718,72.23
2024-02-12,238050320,72.25
2024-02-13,238223876,68.91
2024-02-14,238407188,69.76
2024-02-15,238557100,69.6
2024-02-16,238754918,69.66
2024-02-17,238936269,69.2
2024-02-18,239088900,70.28
2024-02-19,239260878,71.1
2024-02-20,239447681,68.85
2024-02-21,239635911,68.23
2024-02-22,239827141,69.54
2024-02-23,240011095,68.25
2024-02-24,240194638,70.14
2024-02-25,240387921,70.1
2024-02-26,240536004,71.22
2024-02-27,240734640,73.46
2024-02-28,240928667,74.84
2024-02-29,241109608,82.34
2024-03-01,241311177,82.86
2024-03-02,241523485,90.93
2024-03-03,241679801,91.11
2024-03-04,241851935,90.39
2024-03-05,242056611,89.1
2024-03-06,242241275,83.11
2024-03-07,242441026,86.74
2024-03-08,242630754,86.96
2024-03-09,242824323,89.81
2024-03-10,243002797,87.86
2024-03-11,243164614,101.89
2024-03-12,243351946,96.72
2024-03-13,243512046,95.95
2024-03-14,243667405,93.91
2024-03-15,243830344,88.19
2024-03-16,243995714,88.13
2024-03-17,244146273,86.44
2024-03-18,244288700,82.87
2024-03-19,244432782,81.12
2024-03-20,244578509,80.73
2024-03-21,244758675,85.98
2024-03-22,244958283,82.8
2024-03-23,245123149,86.38
2024-03-24,245266416,89.49
2024-03-25,245420501,91.16
2024-03-26,245603266,88.84
2024-03-27,245777024,93.86
2024-03-28,245926962,94.84
2024-03-29,246088069,104.7
2024-03-30,246252413,102.34
2024-03-31,246400377,103.24
2024-04-01,246540563,98.51
