Date,YF_Op,YF_Hi,YF_Lo,YF_Cls,YF_Vol,ES_AvgTransFee,ES_AvgGasPrc,ES_BlkCnt,ES_BlkSz,ES_BlkTm,ES_ActAdd,ES_DepCon,ES_GasLmt,ES_GasUsd,ES_VerCon,OL_MktCap,OL_NewAdd,OL_ChnTrans,OL_ChnVol,D_AvgPrc
2021-12-19,3960.872314453125,4018.658447265625,3894.398681640625,3922.592529296875,16167785597,22.22,62055391544,6453,67943,13.27,513819,16283,30038821,99832932492,190,468174748640.1964,122089.0,1157863,1575277.4396166366,3949.1304931640625
2021-12-20,3923.69580078125,3980.0986328125,3759.4033203125,3933.844482421875,21589690675,23.93,71513752132,6545,69853,13.01,538610,18311,30038499,101019415970,385,451447631669.6592,121033.0,1172335,1945997.2615730565,3899.2605590820312
2021-12-21,3938.4638671875,4058.8212890625,3918.837890625,4020.260009765625,16388555198,23.23,71133181120,6442,68846,13.24,541955,22964,30029615,99582538677,349,470943263613.881,141278.0,1197666,2499880.1058470686,3984.0957641601562
2021-12-22,4018.69580078125,4073.79150390625,3947.690185546875,3982.099609375,13921756199,25.67,81724114577,6426,68697,13.28,577033,18134,30030405,99157641835,400,476582167506.3174,141077.0,1205140,2310707.6963032945,4005.5692749023438
2021-12-23,3981.961669921875,4149.02685546875,3897.234375,4108.015625,18007273742,28.35,90020348396,6415,72291,13.31,546643,13934,30031369,99088233365,327,460297371691.08905,142799.0,1248962,2241559.505903262,4034.0596313476562
2021-12-24,4111.34521484375,4134.1064453125,4029.064453125,4047.98291015625,12769090623,23.1,75729336544,6468,72147,13.16,585105,13687,30034010,99799023582,237,481030021315.3855,140464.0,1284219,2633407.7714312924,4080.624755859375
2021-12-25,4049.781982421875,4138.56494140625,4027.927001953125,4093.281005859375,10894785525,22.95,73519109194,6460,72236,13.21,572474,9660,30032560,99831016366,128,477077685194.4728,109125.0,1324954,2483468.424911492,4077.3887329101562
2021-12-26,4094.151611328125,4105.02392578125,4013.0263671875,4067.328125,11197244172,19.25,58587455926,6467,71563,13.2,541229,15769,30028409,99855677488,172,475045434731.4482,124141.0,1225075,1233689.1004451064,4069.8825073242188
2021-12-27,4064.746337890625,4126.00146484375,4033.492431640625,4037.547607421875,11424360002,25.91,82343259279,6477,78825,13.17,563485,12680,30027057,100081178539,260,476918097148.57495,136527.0,1224382,1867639.888948312,4065.4469604492188
2021-12-28,4037.5380859375,4037.5380859375,3769.280029296875,3800.89306640625,17299472803,31.83,106487269070,6442,79689,13.24,540891,12369,30030828,99401788712,226,460892617831.9425,146782.0,1243820,3847325.389157506,3911.3123168945312
2021-12-29,3797.436279296875,3827.98193359375,3612.7958984375,3628.53173828125,15722555672,36.69,127731940351,6519,83474,13.09,516196,10859,30032151,100776349968,187,446611142093.99,117998.0,1282289,2697891.744799363,3716.6864624023438
2021-12-30,3632.2197265625,3767.559814453125,3595.204833984375,3713.85205078125,12925377999,32.49,114739332055,6432,80679,13.28,545503,14026,30031753,99300781355,288,436913327198.2447,130828.0,1230501,3100922.256130584,3677.2091064453125
2021-12-31,3713.43017578125,3807.288818359375,3636.869873046875,3682.6328125,14157285268,28.19,97138220230,6379,79152,13.36,521976,13040,30031557,98452603391,214,436305309243.13824,136695.0,1254988,4416244.862981047,3710.055419921875
2022-01-01,3683.047119140625,3769.91796875,3682.28662109375,3769.697021484375,9776191466,26.07,81360644849,6506,78275,13.13,522711,12625,30030908,100551171640,166,437227990758.90894,126489.0,1161569,2320764.0184933133,3726.2371826171875
2022-01-02,3769.29833984375,3836.161865234375,3727.357421875,3829.56494140625,9881471548,34.03,100587541072,6495,85060,13.11,487903,13126,30032854,100382404399,139,440230711143.7085,118138.0,1167955,1777815.063740783,3790.5956420898438
2022-01-03,3829.53564453125,3836.19873046875,3698.047607421875,3761.38037109375,12080777893,32.81,107822991910,6461,87429,13.17,523598,14552,30034585,99902168488,191,448235791449.542,127308.0,1182371,1651524.8493469397,3781.2905883789062
2022-01-04,3761.361572265625,3876.78515625,3723.349853515625,3794.056640625,14030925983,41.05,133172882074,6494,83142,13.14,534283,16595,30033024,100329879686,193,442138401835.8011,144542.0,1221538,2602035.820020142,3788.8883056640625
2022-01-05,3794.26904296875,3842.059814453125,3456.745361328125,3550.386962890625,18061338502,41.54,149286681138,6460,87221,13.23,552895,17517,30031454,99810024407,249,448909810987.23206,145092.0,1227939,2398253.4447975177,3660.8652954101562
2022-01-06,3549.708984375,3549.708984375,3335.376708984375,3418.408203125,24293791313,37.53,137789473933,6392,84717,13.35,547180,10814,30033176,98715972119,213,406292422282.2985,132159.0,1240942,4912240.228406626,3463.3007202148438
2022-01-07,3417.837890625,3420.4619140625,3117.38134765625,3193.21044921875,24494179209,40.32,153392298226,6423,86750,13.24,525935,13879,30032875,99146545762,200,375624936379.4685,122090.0,1200503,4494895.441376215,3287.222900390625
2022-01-08,3193.50244140625,3240.304443359375,3020.880859375,3091.97265625,16037732700,30.91,121243981674,6525,90893,13.05,525979,14848,30031198,100857814197,164,377834523396.4016,117272.0,1173527,2604745.984113088,3136.6651000976562
2022-01-09,3091.6962890625,3206.790771484375,3075.911376953125,3157.75146484375,12334683863,43.4,157991849856,6505,98869,13.16,463125,12080,30032959,100476979381,160,368606679155.3704,105700.0,1126447,2508039.274790527,3133.0374755859375
2022-01-10,3157.570556640625,3177.21337890625,2947.68359375,3083.097900390625,19535744145,52.21,218547966407,6422,94968,13.29,469968,9998,30032263,99281434205,164,372093781962.4885,103956.0,1194679,2561547.5757021806,3091.391357421875
2022-01-11,3082.990966796875,3247.511962890625,3061.140625,3238.111572265625,15211447193,46.65,184658179747,6527,94105,13.04,531977,12959,30030890,100891618639,238,368642414576.7356,110783.0,1269396,3151375.0758815054,3157.4387817382812
2022-01-12,3238.449951171875,3401.219970703125,3216.718017578125,3372.25830078125,16662871689,51.24,194997505026,6457,85405,13.16,575455,15474,30034071,99719511847,265,378397871158.20496,121219.0,1287434,2910189.205982928,3307.1615600585938
2022-01-13,3372.10498046875,3396.9697265625,3247.91748046875,3248.28857421875,15294466275,41.6,166673299061,6438,89632,13.19,586531,13851,30033890,99513142623,236,393128522029.8952,125895.0,1295076,3193336.1380761564,3316.3201904296875
2022-01-14,3248.648681640625,3330.76611328125,3203.82373046875,3310.00146484375,13562957230,50.7,191210806227,6439,90602,13.19,528223,13410,30032216,99422947837,223,384359792005.4869,120415.0,1239200,2550508.901448393,3273.3099975585938
2022-01-15,3309.84423828125,3364.537841796875,3278.6708984375,3330.53076171875,9619999078,38.02,139006488939,6486,90414,13.1,540646,15107,30035769,100206226555,241,389393032130.76746,111462.0,1169832,2177789.174068487,3320.8959350585938
2022-01-16,3330.38720703125,3376.401123046875,3291.563720703125,3350.921875,9505934874,37.67,132860552497,6504,90864,13.11,519703,14880,30033389,100594113972,224,392385287737.3566,121709.0,1169090,1667070.3907195332,3337.3184814453125
2022-01-17,3350.947265625,3355.8193359375,3157.22412109375,3212.304931640625,12344309617,38.66,154217004828,6468,92056,13.2,527418,14432,30032281,99815462331,256,385249234992.5713,110956.0,1189635,2137525.6366126146,3269.0739135742188
2022-01-18,3212.28759765625,3236.01611328125,3096.12353515625,3164.025146484375,13024154091,33.0,124366023261,6462,91038,13.17,513650,16738,30033840,99858454979,302,375019105492.8617,111945.0,1170868,2409841.53455269,3177.1130981445312
2022-01-19,3163.850341796875,3171.158447265625,3055.21240234375,3095.825927734375,13187424144,31.87,132188266163,6473,87191,13.14,539195,18118,30036158,100052859737,324,359844845782.02875,120543.0,1193154,3138018.075716176,3121.5117797851562
2022-01-20,3095.271728515625,3265.3369140625,3000.908203125,3001.1201171875,10645922764,37.55,147949242748,6489,80062,13.18,529234,15066,30028460,100294943392,224,369338925412.9757,126142.0,1210172,3187358.577747545,3090.6592407226562
2022-01-21,3002.956787109375,3029.0810546875,2496.81298828125,2557.931640625,26796291874,39.27,185589024250,6393,88114,13.33,504678,11629,30028551,98762028421,226,339137099498.36383,118556.0,1210860,5212021.609389627,2771.6956176757812
2022-01-22,2561.145263671875,2615.247314453125,2330.247314453125,2405.18115234375,27369692036,32.62,165352473660,6556,86842,12.9,507937,12554,30033810,101120789675,154,290380819998.3212,107102.0,1196771,8710057.885424443,2477.9552612304688
2022-01-23,2406.92431640625,2542.144775390625,2381.51513671875,2535.0390625,16481489511,28.79,125481953136,6456,81407,13.24,478026,15590,30036192,99789268485,223,293005450551.9004,108166.0,1111554,4248772.812143131,2466.4058227539062
2022-01-24,2535.89111328125,2537.20849609375,2172.30126953125,2440.352294921875,28220804648,29.84,142048720738,6449,87442,13.15,487246,15382,30037237,99595606525,263,280445292944.32654,110776.0,1118531,5436889.243778275,2421.4382934570312
2022-01-25,2440.3935546875,2498.507080078125,2359.384765625,2455.93505859375,16179776932,29.04,146782924051,6460,89303,13.24,497858,17678,30023848,99759441501,334,280401505106.5849,117249.0,1169921,4513116.342515835,2438.5551147460938
2022-01-26,2455.5791015625,2705.7841796875,2417.68310546875,2468.0302734375,21229909340,29.92,144647624255,6427,90534,13.21,484768,17004,30024161,99308664042,280,289710460899.39966,120861.0,1157630,4295844.370335378,2511.7691650390625
2022-01-27,2467.1884765625,2510.45166015625,2328.4521484375,2423.001220703125,16126522783,32.7,154950058453,6494,93639,13.13,467431,16195,30023956,100202326378,264,283216724337.63824,110529.0,1144735,4168553.853841763,2432.2733764648438
2022-01-28,2421.64697265625,2548.778564453125,2367.833740234375,2547.092041015625,14666227351,30.8,140463612735,6472,86013,13.18,492023,15584,30020566,99861682821,307,282193631265.9094,103868.0,1124708,3878553.467431631,2471.3378295898438
2022-01-29,2546.590576171875,2627.609375,2526.98974609375,2597.084716796875,11172062661,26.23,119868895247,6461,88540,13.21,491108,17023,30023827,99767539055,221,301628978276.6023,107267.0,1154648,3225731.8645165,2574.568603515625
2022-01-30,2598.56494140625,2631.408447265625,2550.4609375,2603.466552734375,9501221177,28.2,134343808068,6539,90448,13.07,512235,16999,30023225,101015302553,250,308486800572.6317,103251.0,1148319,2499195.641787594,2595.9752197265625
