Date,Open,High,Low,Close,Adj Close,Volume,BTC total supply,BTC market cap,BTC average daily block size,BTC average computing power of the entire network,BTC average daily transaction fee,BTC mining difficulty,BTC number of daily active addresses,Number of new addresses added per day on BTC,BTC total addresses,BTC number of daily transactions on the chain,BTC full node data size,BTC daily transaction volume on the chain
2023-10-09,27934.47265625,27989.470703125,27302.5625,27583.677734375,27583.677734375,12007668568,19508700.0,535562586750.0,1819084.0849673203,4.345239421721839e+20,6.142162879232622e-05,57321508229258.04,864732.0,393475,1199970296,281061,517260.145625,207406.99110468
2023-10-10,27589.201171875,27715.84765625,27301.654296875,27391.01953125,27391.01953125,9973350678,19509681.25,534311640393.75,1784998.6560509554,4.315068246182472e+20,7.346436308088242e-05,57321508229258.04,868648.0,365923,1200336223,259562,517540.390414,237310.4053655
2023-10-11,27392.076171875,27474.115234375,26561.099609375,26873.3203125,26873.3203125,13648094333,19510775.0,523103388525.0,1571468.0571428572,4.520294676767274e+20,6.961465481186229e-05,57321508229258.04,909309.0,392502,1200728726,285004,517815.397324,306800.75582829
2023-10-12,26873.29296875,26921.439453125,26558.3203125,26756.798828125,26756.798828125,9392909295,19511712.5,520240790387.5,1388945.5,4.537269965806881e+20,8.741862181722558e-05,57321508229258.04,831782.0,384063,1201112789,262389,518023.739149,320815.98420706
2023-10-13,26752.87890625,27092.697265625,26686.322265625,26862.375,26862.375,15165312851,19512618.75,521260097287.5,1444682.8068965515,4.48672232647455e+20,8.692674764893135e-05,57321508229258.04,896593.0,408703,1201521493,274875,518233.218156,237727.50968132
2023-10-14,26866.203125,26969.0,26814.5859375,26861.70703125,26861.70703125,5388116782,19513531.25,525479883031.25,1715281.0479452056,4.3795215768493136e+20,6.089222411613472e-05,57321508229258.04,906871.0,414900,1201936394,281604,518483.649189,214684.81737611
2023-10-15,26858.01171875,27289.169921875,26817.89453125,27159.65234375,27159.65234375,7098201980,19514593.75,524923057281.25,1860026.717647059,4.50735569316156e+20,4.6707317716235975e-05,57321508229258.04,753331.0,373623,1202310018,253739,518799.853731,141548.58925617
2023-10-16,27162.62890625,29448.138671875,27130.47265625,28519.466796875,28519.466796875,27833876539,19515475.0,547760352300.0,1734683.354609929,4.378260811332421e+20,5.282788410412482e-05,61030681983175.59,858632.0,393734,1202703752,283237,519044.444084,273644.4386667
2023-10-17,28522.09765625,28618.751953125,28110.185546875,28415.748046875,28415.748046875,14872527508,19516443.75,555984449550.0,1714646.6903225807,4.4065215950234e+20,7.50432990545071e-05,61030681983175.59,990036.0,406085,1203109838,292017,519310.214321,367354.76216884
2023-10-18,28413.53125,28889.009765625,28174.251953125,28328.341796875,28328.341796875,12724128586,19517343.75,551501582343.75,1587385.701388889,4.391514734764478e+20,6.624171290328471e-05,61030681983175.59,900966.0,389324,1203499163,273845,519538.797862,328163.82677202
2023-10-19,28332.416015625,28892.474609375,28177.98828125,28719.806640625,28719.806640625,14448058195,19518343.75,560235020656.25,1710196.5375,4.425025074162317e+20,6.734791681263954e-05,61030681983175.59,949595.0,418542,1203917708,291150,519812.429308,319436.72985666
2023-10-20,28732.8125,30104.0859375,28601.669921875,29682.94921875,29682.94921875,21536125230,19519168.75,576810955731.25,1558318.431818182,4.423206661375862e+20,7.099577308830876e-05,61030681983175.59,937104.0,432861,1204350570,294229,520018.127341,387622.70350217
2023-10-21,29683.380859375,30287.482421875,29481.751953125,29918.412109375,29918.412109375,11541146996,19520006.25,584272827075.0,1473089.7518796993,4.385518039661469e+20,6.380005353889068e-05,61030681983175.59,861529.0,402568,1204755976,266722,520215.674596,213154.00577268
2023-10-22,29918.654296875,30199.43359375,29720.3125,29993.896484375,29993.896484375,10446520040,19520956.25,582427250675.0,1603935.394736842,4.382923939163328e+20,5.207449771037741e-05,61030681983175.59,795944.0,378921,1205134900,255719,520459.472776,170815.17174845
2023-10-23,30140.685546875,34370.4375,30097.828125,33086.234375,33086.234375,38363572311,19521981.25,603209698643.75,1925980.239263804,4.509650138615154e+20,4.840936149047802e-05,61030681983175.59,910993.0,405020,1205545244,278461,520775.053064,287720.69507685
2023-10-24,33077.3046875,35150.43359375,32880.76171875,33901.52734375,33901.52734375,44934999645,19522787.5,657722710875.0,1597002.1317829457,4.3973361137408855e+20,7.788460475820636e-05,61030681983175.59,1062111.0,464912,1206010157,350216,520981.066339,518809.95263866
2023-10-25,33916.04296875,35133.7578125,33709.109375,34502.8203125,34502.8203125,25254318008,19523706.25,681104016237.5,1615376.537414966,4.412006652456143e+20,9.182741868760336e-05,61030681983175.59,1093417.0,571722,1206581879,501830,521218.52669,416321.20213359
2023-10-26,34504.2890625,34832.91015625,33762.32421875,34156.6484375,34156.6484375,19427195376,19524687.5,664659411875.0,1649936.3821656052,4.411918248923898e+20,7.283911294351699e-05,61030681983175.59,1109412.0,537977,1207119857,444346,521477.566702,319380.99390594
2023-10-27,34156.5,34238.2109375,33416.88671875,33909.80078125,33909.80078125,16418032871,19525500.0,665233785000.0,1644469.553846154,4.389811269874386e+20,6.951374415719634e-05,61030681983175.59,936829.0,466070,1207585930,361128,521691.347744,371977.74257942
2023-10-28,33907.72265625,34399.390625,33874.8046875,34089.57421875,34089.57421875,10160330825,19526568.75,667379066737.5,1662189.3040935672,4.5358084984306165e+20,4.0946022379184535e-05,61030681983175.59,1107337.0,629822,1208215752,594481,521975.582115,297023.79884824
2023-10-29,34089.37109375,34743.26171875,33947.56640625,34538.48046875,34538.48046875,11160323986,19527487.5,673190604075.0,1673398.9931972788,4.52152671669684e+20,3.274269853024952e-05,61030681983175.59,910109.0,500188,1208715946,473958,522221.571767,161027.8705617
2023-10-30,34531.7421875,34843.93359375,34110.97265625,34502.36328125,34502.36328125,17184860315,19528393.75,676893184162.5,1666301.9724137932,4.4543907439958045e+20,3.342129421268787e-05,62463471666732.73,960163.0,512108,1209226905,428299,522463.185553,261437.63053953
2023-10-31,34500.078125,34719.25390625,34083.30859375,34667.78125,34667.78125,15758270810,19529387.5,669760344312.5,1691298.4779874214,4.627326353027711e+20,4.104071985492065e-05,62463471666732.73,1101704.0,529440,1209760459,443895,522732.102011,288941.67977487
2023-11-01,34657.2734375,35527.9296875,34170.69140625,35437.25390625,35437.25390625,22446272005,19530375.0,670145757375.0,1628728.012658228,4.747025781715914e+20,4.460254449606596e-05,62463471666732.73,1058699.0,547795,1210308256,469873,522989.441037,304931.59909073
2023-11-02,35441.578125,35919.84375,34401.57421875,34938.2421875,34938.2421875,20998158544,19531143.75,677281471818.75,1579603.569105691,4.563569156098704e+20,6.280027024296327e-05,62463471666732.73,932310.0,457917,1210766174,356309,523183.732276,346945.92866181
2023-11-03,34942.47265625,34942.47265625,34133.44140625,34732.32421875,34732.32421875,17158456701,19532106.25,679248526950.0,1614189.7792207792,4.615040491231072e+20,5.448875450665844e-05,62463471666732.73,1062550.0,559512,1211325687,486225,523432.317502,338428.21813433
2023-11-04,34736.32421875,35256.03125,34616.69140625,35082.1953125,35082.1953125,9561294264,19533093.75,678462478312.5,1676216.9367088608,4.606215275559223e+20,0.0001141643943058442,62463471666732.73,1091536.0,652085,1211977773,623095,523697.159778,222287.41476682
2023-11-05,35090.01171875,35340.33984375,34594.2421875,35049.35546875,35049.35546875,12412743996,19534100.0,680861055500.0,1724868.3788819876,4.7385827730894166e+20,0.00011018766062652464,62463471666732.73,1065736.0,697399,1212675172,698935,523974.863587,171712.98888952
2023-11-06,35044.7890625,35286.02734375,34765.36328125,35037.37109375,35037.37109375,12693436420,19534931.25,685539342356.25,1664701.7368421052,4.643800278961616e+20,0.00012199285687900972,62463471666732.73,982410.0,508943,1213184116,492709,524196.268918,215760.61290687
2023-11-07,35047.79296875,35892.41796875,34545.81640625,35443.5625,35443.5625,18834737789,19535818.75,678480938769.375,1633255.690140845,4.589343864702867e+20,0.00018532750070886643,62463471666732.73,1057844.0,484158,1213668274,465532,524428.191226,313419.86129695
2023-11-08,35419.4765625,35994.41796875,35147.80078125,35655.27734375,35655.27734375,17295394918,19536725.0,688374551702.5,1639009.8,4.542245130124803e+20,0.00020656319156333724,62463471666732.73,964954.0,523315,1214191590,537843,524665.847647,337271.63093015
2023-11-09,35633.6328125,37926.2578125,35592.1015625,36693.125,36693.125,37762672382,19537543.75,724547856214.375,1653781.1526717558,4.524598584627418e+20,0.0003211763044722288,62463471666732.73,940237.0,552428,1214744019,531234,524882.492978,415949.50864679
2023-11-10,36702.25,37493.80078125,36362.75390625,37313.96875,37313.96875,22711265155,19538481.25,724096115125.0,1620920.0,4.5298659940461806e+20,0.0004414573719900065,62463471666732.73,1074009.0,521944,1215264165,516737,525125.630978,389783.58156959
2023-11-11,37310.0703125,37407.09375,36773.66796875,37138.05078125,37138.05078125,13924272142,19539518.75,725150619850.0,1689535.626506024,4.543115043513857e+20,0.00019024907020887504,62463471666732.73,1132250.0,675825,1215942063,647995,525406.093892,268312.62246557
2023-11-12,37133.9921875,37227.69140625,36779.1171875,37054.51953125,37054.51953125,11545715999,19540475.0,726397617650.0,1659239.2352941176,4.502166318693352e+20,0.0001796584631567213,62463471666732.73,995358.0,649567,1216591630,627930,525659.957495,195948.19058891
2023-11-13,37070.3046875,37405.1171875,36399.60546875,36502.35546875,36502.35546875,19057712790,19541368.75,718790166731.25,1720093.125874126,4.601447539253229e+20,0.0002133052712020946,64678587803496.61,945486.0,553624,1217145255,590095,525905.930812,220984.91738623
2023-11-14,36491.7890625,36753.3515625,34948.5,35537.640625,35537.640625,23857403554,19542187.5,706178441718.75,1654217.3664122138,4.611424300720874e+20,0.0001995459606101273,64678587803496.61,979759.0,462734,1217607991,464231,526122.633287,297270.08866154
2023-11-15,35548.11328125,37964.89453125,35383.78125,37880.58203125,37880.58203125,27365821679,19543106.25,711369067500.0,1630603.1224489796,4.585315086306759e+20,0.00020755182194786515,64678587803496.61,981837.0,520813,1218128806,537337,526362.331946,336226.68844961
2023-11-16,37879.98046875,37934.625,35545.47265625,36154.76953125,36154.76953125,26007385366,19544018.75,711460914556.25,1652009.904109589,4.672553183454159e+20,0.0004546086238241355,64678587803496.61,897919.0,543050,1218671856,615292,526603.525392,294560.00956969
2023-11-17,36164.82421875,36704.484375,35901.234375,36596.68359375,36596.68359375,22445028430,19544918.75,704516141262.5,1640891.1875,4.647473216820308e+20,0.0004867107207930773,64678587803496.61,930142.0,502029,1219173885,551573,526839.813723,340581.87320235
2023-11-18,36625.37109375,36839.28125,36233.3125,36585.703125,36585.703125,11886022717,19545887.5,717119066487.5,1683274.470967742,4.672381383242548e+20,0.0004935147843309511,64678587803496.61,972383.0,561232,1219735118,632891,527100.721266,237747.08123533
2023-11-19,36585.765625,37509.35546875,36414.59765625,37386.546875,37386.546875,12915986553,19546968.75,715139534596.875,1709644.5895953758,4.734225642775469e+20,0.00032348648293296787,64678587803496.61,950714.0,574956,1220310074,712807,527396.48978,195625.10452228
2023-11-20,37374.07421875,37756.8203125,36882.53125,37476.95703125,37476.95703125,20888209068,19547962.5,732794470237.5,1692444.314465409,4.9152964419842205e+20,0.00026358519626249903,64678587803496.61,967813.0,556306,1220866382,640749,527665.588426,253689.86255004
2023-11-21,37469.16015625,37631.140625,35813.8125,35813.8125,35813.8125,25172163756,19548850.0,722349556350.0,1845592.5704225355,4.932700196303807e+20,0.00035498277820273977,64678587803496.61,953293.0,495383,1221361765,486318,527927.662571,419284.38222027
2023-11-22,35756.5546875,37856.98046875,35670.97265625,37432.33984375,37432.33984375,24397247860,19549831.25,712943246025.0,1694734.3821656052,4.987452626405606e+20,0.0002852341965568453,64678587803496.61,1062089.0,575047,1221936815,577726,528193.735869,401468.31998181
2023-11-23,37420.43359375,37643.91796875,36923.86328125,37289.62109375,37289.62109375,14214948217,19550787.5,722558004425.0,1665847.888888889,5.015736367058074e+20,0.000374650782106274,64678587803496.61,964138.0,575822,1222512637,624800,528448.610596,368369.42754095
2023-11-24,37296.31640625,38415.33984375,37261.60546875,37720.28125,37720.28125,22922957823,19551718.75,747911897343.75,1721224.577181208,4.973067898608787e+20,0.0001872739419533395,64678587803496.61,1009566.0,514337,1223026974,544872,528705.073058,331489.08715836
2023-11-25,37721.4140625,37892.4296875,37617.41796875,37796.79296875,37796.79296875,9099571165,19552718.75,737626314843.75,1814651.95625,5.001313317659238e+20,0.00015850502585180556,64678587803496.61,1072784.0,632715,1223658086,590481,528995.417371,297133.80584059
2023-11-26,37796.828125,37820.30078125,37162.75,37479.12109375,37479.12109375,13744796068,19553675.0,732441558150.0,1813882.091503268,4.9882488044802304e+20,0.0001343628857019809,67957790298897.88,994983.0,661337,1224321955,619967,529272.941331,206897.90514601
2023-11-27,37454.19140625,37559.35546875,36750.12890625,37254.16796875,37254.16796875,19002925720,19554525.0,719195874975.0,1798529.0073529412,4.875235996076516e+20,0.00016802897367323785,67957790298897.88,967314.0,577014,1224898969,515635,529517.541276,320421.19999597
2023-11-28,37247.9921875,38368.48046875,36891.08984375,37831.0859375,37831.0859375,21696137014,19555450.0,733505374050.0,1789417.6554054054,4.901598935723561e+20,0.0001795304341563451,67957790298897.88,1016632.0,522878,1225421848,491528,529782.375089,353291.54972007
2023-11-29,37826.10546875,38366.11328125,37612.6328125,37858.4921875,37858.4921875,20728546658,19556350.0,739953614950.0,1563320.1458333333,4.909686826698902e+20,0.0001752504827000761,67957790298897.88,923066.0,406617,1225828466,375782,530007.49319,384151.38826898
2023-11-30,37861.1171875,38141.75390625,37531.140625,37712.74609375,37712.74609375,18115982627,19557106.25,734975609981.25,1697845.5867768596,4.79954065548348e+20,0.0001687920297244347,67957790298897.88,861927.0,413818,1226242285,373632,530212.932506,375193.91460507
2023-12-01,37718.0078125,38954.109375,37629.359375,38688.75,38688.75,23512784002,19558118.75,751618503562.5,1919620.2716049384,4.857251400560319e+20,0.0002132712261284217,67957790298897.88,1057056.0,507375,1226749325,472895,530523.91099,441372.18719156
2023-12-02,38689.27734375,39678.9375,38652.59375,39476.33203125,39476.33203125,15534035612,19558981.25,759514359900.0,1677562.2898550725,4.824780309435467e+20,0.0001410543436848321,67957790298897.88,944528.0,478024,1227230014,433496,530755.414586,296397.54878432
2023-12-03,39472.20703125,40135.60546875,39298.1640625,39978.390625,39978.390625,15769696322,19559950.0,778153490850.0,1712041.2451612905,4.845917233804047e+20,0.00019416259738147773,67957790298897.88,872075.0,536926,1227766940,639521,531020.780979,233449.7659669
2023-12-04,39978.62890625,42371.75,39978.62890625,41980.09765625,41980.09765625,39856129827,19561025.0,807420428925.0,1695655.726744186,5.037254967070018e+20,0.0002118307886278673,67957790298897.88,1020413.0,544780,1228311721,686661,531312.433764,372265.29345664
2023-12-05,41986.265625,44408.6640625,41421.1484375,44080.6484375,44080.6484375,36312154535,19561906.25,827703377250.0,1647943.524822695,4.987666928015461e+20,0.00041265150558991774,67957790298897.88,955211.0,457663,1228769385,498934,531544.793801,413658.89634352
2023-12-06,44080.0234375,44265.76953125,43478.08203125,43746.4453125,43746.4453125,29909761586,19562656.25,857411660781.25,1463969.4916666667,4.880158772639184e+20,0.0006912274086095343,67957790298897.88,718392.0,317956,1229087343,420859,531720.47014,526942.65042753
2023-12-07,43769.1328125,44042.58984375,42880.6484375,43292.6640625,43292.6640625,27635760671,19563462.5,854277716987.5,1636032.2713178294,4.894292489060397e+20,0.0004649893660738239,67957790298897.88,920179.0,426213,1229513562,443569,531931.518303,469201.86173298
2023-12-08,43293.13671875,44705.515625,43125.296875,44166.6015625,44166.6015625,24421116687,19564225.0,856913055000.0,1759495.2786885246,4.72791064246959e+20,0.0004215809651137653,67957790298897.88,891940.0,405960,1229919522,370060,532146.176727,438718.44464449
