Time,Number of new addresses added per day on BTC,Price
2021-02-02,560211,34713.84
2021-02-03,599271,36956.52
2021-02-04,567911,36675.19
2021-02-05,606823,38005.35
2021-02-06,538336,40873.86
2021-02-07,525380,37962.79
2021-02-08,553950,44157.61
2021-02-09,631879,46922.04
2021-02-10,619003,44400.11
2021-02-11,531467,48188.03
2021-02-12,589382,47179.95
2021-02-13,567066,47183.68
2021-02-14,489149,48623.12
2021-02-15,493904,48019.92
2021-02-16,505175,49056.13
2021-02-17,552608,51287.48
2021-02-18,587074,51522.75
2021-02-19,586329,53848.1
2021-02-20,579689,56239.08
2021-02-21,511894,57360.74
2021-02-22,510402,53377.91
2021-02-23,509582,48600.8
2021-02-24,603022,49850.63
2021-02-25,569147,50858.04
2021-02-26,541112,47666.88
2021-02-27,570639,46657.59
2021-02-28,454635,43392.68
2021-03-01,461176,49233.68
2021-03-02,560723,48670.35
2021-03-03,572222,50788.22
2021-03-04,528957,49594.37
2021-03-05,552109,48065.24
2021-03-06,489663,47481.99
2021-03-07,443621,50510.4
2021-03-08,469308,51103.19
2021-03-09,540557,53986.25
2021-03-10,555391,56362.53
2021-03-11,526724,56331.96
2021-03-12,556541,56958.12
2021-03-13,458141,59657.06
2021-03-14,547396,59662.83
2021-03-15,502290,56225.62
2021-03-16,557563,55766.97
2021-03-17,551284,55003.84
2021-03-18,547379,59442.78
2021-03-19,598245,59058.53
2021-03-20,530731,59259.9
2021-03-21,434394,57240.9
2021-03-22,496106,57072.87
2021-03-23,557291,55187.87
2021-03-24,545019,56340.97
2021-03-25,558173,51064.74
2021-03-26,534384,53322.69
2021-03-27,510572,54966.55
2021-03-28,438258,56351.11
2021-03-29,467059,57743.51
2021-03-30,588770,58617.24
2021-03-31,583119,59360.47
2021-04-01,586479,59021.46
2021-04-02,534116,59487.09
2021-04-03,467860,58867.6
2021-04-04,452432,57915.79
2021-04-05,456730,59068.27
2021-04-06,548712,57848.71
2021-04-07,579869,56423.78
2021-04-08,550968,57755.89
2021-04-09,504148,58224.48
2021-04-10,554418,60272.15
2021-04-11,440682,59616.52
2021-04-12,480801,59992.2
2021-04-13,556361,63470.39
2021-04-14,560619,63047.0
2021-04-15,590102,62772.2
2021-04-16,541226,61740.47
2021-04-17,451473,60363.96
2021-04-18,458874,55561.54
2021-04-19,425034,54612.0
2021-04-20,530934,55408.71
2021-04-21,514735,56148.81
2021-04-22,481237,54771.5
2021-04-23,489513,49942.71
2021-04-24,470676,50240.64
2021-04-25,401466,50293.26
2021-04-26,410035,53631.85
2021-04-27,496403,55075.48
2021-04-28,484914,54364.92
2021-04-29,425984,53770.56
2021-04-30,471634,57218.39
2021-05-01,452114,57407.06
2021-05-02,389837,56615.61
2021-05-03,436710,57631.98
2021-05-04,496086,54004.53
2021-05-05,534127,57669.46
2021-05-06,500492,57166.47
2021-05-07,538106,57536.31
2021-05-08,516721,57807.68
2021-05-09,461418,57443.26
2021-05-10,465029,58608.74
2021-05-11,554009,56103.31
2021-05-12,574177,55581.29
2021-05-13,494408,49649.25
2021-05-14,460669,51325.03
2021-05-15,474383,49083.99
2021-05-16,372624,47775.83
2021-05-17,406119,43256.49
2021-05-18,435232,43057.67
2021-05-19,412406,37292.92
2021-05-20,436360,41517.61
2021-05-21,428888,36905.04
2021-05-22,389646,38241.76
2021-05-23,346773,33251.16
2021-05-24,355501,37633.39
2021-05-25,434836,38145.53
2021-05-26,418286,38805.26
2021-05-27,365968,39741.69
2021-05-28,406682,36753.28
2021-05-29,362782,34296.38
2021-05-30,299576,35526.74
2021-05-31,347628,37041.58
2021-06-01,389119,36258.68
2021-06-02,426687,38081.72
2021-06-03,441492,38541.01
2021-06-04,411111,36998.58
2021-06-05,371879,36283.24
2021-06-06,302799,36181.95
2021-06-07,363904,36034.78
2021-06-08,422989,31769.34
2021-06-09,402646,36419.19
2021-06-10,402205,36907.32
2021-06-11,408883,36816.84
2021-06-12,380758,35452.74
2021-06-13,325288,36060.14
2021-06-14,360954,40690.27
2021-06-15,470861,40057.39
2021-06-16,408732,38756.54
2021-06-17,412155,39067.03
2021-06-18,387211,36489.4
2021-06-19,320003,36145.13
2021-06-20,295060,34421.28
2021-06-21,277244,32715.41
2021-06-22,386058,31719.18
2021-06-23,380890,33536.36
2021-06-24,371005,33978.24
2021-06-25,375348,32578.6
2021-06-26,330864,31534.76
2021-06-27,265981,33208.77
2021-06-28,286135,34947.97
2021-06-29,388801,36218.59
2021-06-30,383674,34200.37
2021-07-01,342865,33466.67
2021-07-02,365823,33633.83
2021-07-03,378035,34652.1
2021-07-04,305886,35526.23
2021-07-05,321488,33653.17
2021-07-06,359492,34062.14
2021-07-07,361841,34517.65
2021-07-08,386215,32919.44
2021-07-09,364966,33574.42
2021-07-10,340943,33879.72
2021-07-11,289905,33954.39
2021-07-12,317316,33335.07
2021-07-13,359999,32774.81
2021-07-14,360118,32793.7
2021-07-15,352686,31705.87
2021-07-16,365771,32139.9
2021-07-17,316793,31743.57
2021-07-18,284638,31402.41
2021-07-19,302204,30656.33
2021-07-20,377196,30085.87
2021-07-21,370087,31912.94
2021-07-22,365670,32506.2
2021-07-23,354586,32328.46
2021-07-24,339804,33906.74
2021-07-25,283072,34210.07
2021-07-26,368372,38577.1
2021-07-27,397066,38243.83
2021-07-28,397183,39710.47
2021-07-29,384216,39975.61
2021-07-30,402372,39085.84
2021-07-31,374271,41560.25
2021-08-01,301810,41308.36
2021-08-02,341188,39686.27
2021-08-03,391935,38171.2
2021-08-04,359743,39305.93
2021-08-05,402314,38777.86
2021-08-06,394790,42391.21
2021-08-07,373755,43399.51
2021-08-08,311281,43988.26
2021-08-09,353140,45995.39
2021-08-10,403956,45166.81
2021-08-11,405351,46453.82
2021-08-12,388774,44210.51
2021-08-13,394989,46411.59
2021-08-14,388791,46967.07
2021-08-15,271574,46117.74
2021-08-16,374333,46326.54
2021-08-17,418683,45711.23
2021-08-18,394202,45813.43
2021-08-19,406585,45763.08
2021-08-20,402661,48702.9
2021-08-21,397749,49222.0
2021-08-22,300400,48551.21
2021-08-23,382081,49591.29
2021-08-24,410560,48248.99
2021-08-25,414158,48815.72
2021-08-26,407980,46821.72
2021-08-27,403286,48207.43
2021-08-28,372742,48814.99
2021-08-29,298402,48479.78
2021-08-30,355854,48077.52
2021-08-31,406344,47438.6
2021-09-01,412712,47516.92
2021-09-02,471199,49581.12
2021-09-03,442656,50590.46
2021-09-04,412362,49888.48
2021-09-05,323438,50233.79
2021-09-06,366422,51637.52
2021-09-07,422482,46726.38
2021-09-08,409876,46075.72
2021-09-09,422939,46981.98
2021-09-10,438565,45418.33
2021-09-11,376874,45584.57
2021-09-12,308885,45942.71
2021-09-13,357307,44327.42
2021-09-14,412795,46743.78
2021-09-15,420958,48298.1
2021-09-16,428588,48047.38
2021-09-17,416178,47504.56
2021-09-18,401195,48392.68
2021-09-19,333481,47692.85
2021-09-20,370090,43924.89
2021-09-21,405228,43040.58
2021-09-22,399116,43240.57
2021-09-23,399740,43844.22
2021-09-24,422248,41932.59
2021-09-25,388814,42637.59
2021-09-26,322187,43367.02
2021-09-27,359442,43267.93
2021-09-28,415166,41495.13
2021-09-29,369518,41673.01
2021-09-30,435932,43171.38
2021-10-01,432347,47326.49
2021-10-02,443218,47873.58
2021-10-03,364211,47890.32
2021-10-04,385458,47747.78
2021-10-05,449487,49831.92
2021-10-06,433918,55073.89
2021-10-07,486766,53859.77
2021-10-08,452167,54284.84
2021-10-09,435022,54944.51
2021-10-10,343905,55396.86
2021-10-11,372441,57535.79
2021-10-12,470790,56243.37
2021-10-13,436482,56182.2
2021-10-14,440802,57330.78
2021-10-15,470919,60032.4
2021-10-16,476025,60920.21
2021-10-17,370345,60756.07
2021-10-18,400881,61945.24
2021-10-19,479922,62507.1
2021-10-20,453126,66867.32
2021-10-21,519390,63015.01
2021-10-22,462337,60765.41
2021-10-23,403708,61451.53
2021-10-24,368602,59913.02
2021-10-25,412010,63572.19
2021-10-26,467744,62540.44
2021-10-27,463663,58803.9
2021-10-28,480752,61183.7
2021-10-29,486050,62425.58
2021-10-30,478006,61379.97
2021-10-31,383696,60576.81
2021-11-01,407221,61565.98
2021-11-02,471572,64183.38
2021-11-03,490460,62230.77
2021-11-04,442602,61019.17
2021-11-05,476112,61052.0
2021-11-06,445170,60710.8
2021-11-07,374548,62134.0
2021-11-08,436816,66406.0
2021-11-09,504806,66929.0
2021-11-10,459320,68419.2
2021-11-11,486758,65028.0
2021-11-12,455154,63601.0
2021-11-13,432987,64857.0
2021-11-14,371994,64104.6
2021-11-15,433996,64632.0
2021-11-16,480448,60738.8
2021-11-17,454623,59652.8
2021-11-18,468030,58525.0
2021-11-19,458217,58105.6
2021-11-20,429855,57910.0
2021-11-21,377360,59273.8
2021-11-22,414937,58280.0
2021-11-23,477185,56905.6
2021-11-24,457578,57080.0
2021-11-25,476894,59240.2
2021-11-26,467001,54461.0
2021-11-27,435578,55034.0
2021-11-28,351167,54539.0
2021-11-29,421493,57094.5
2021-11-30,504917,57339.1
2021-12-01,448087,58678.1
2021-12-02,481491,56436.0
2021-12-03,491798,55995.4
2021-12-04,457659,48280.0
2021-12-05,377437,48053.7
2021-12-06,403725,48726.0
2021-12-07,473017,51855.0
2021-12-08,412842,50706.1
2021-12-09,440392,48420.0
2021-12-10,450330,47975.0
2021-12-11,407951,48790.7
2021-12-12,356945,49634.3
2021-12-13,399263,47126.6
2021-12-14,445556,47056.0
2021-12-15,442618,46794.1
2021-12-16,454244,48637.0
2021-12-17,407958,46704.0
2021-12-18,380057,46922.0
2021-12-19,349078,47265.0
2021-12-20,376227,46041.0
2021-12-21,473080,48418.8
2021-12-22,458486,49223.0
2021-12-23,459777,48999.0
2021-12-24,453308,50989.0
2021-12-25,386924,50816.0
2021-12-26,326491,50081.6
2021-12-27,413392,51493.0
2021-12-28,451226,48990.0
2021-12-29,459303,48197.0
2021-12-30,447084,47207.0
2021-12-31,457856,47983.1
2022-01-01,345219,47214.8
2022-01-02,318193,47353.9
2022-01-03,373215,46660.1
2022-01-04,431752,47067.0
2022-01-05,421101,46582.0
2022-01-06,439764,43060.0
2022-01-07,430523,41119.0
2022-01-08,374891,41724.0
2022-01-09,363940,41700.0
2022-01-10,393505,40897.0
2022-01-11,447787,41660.0
2022-01-12,442142,43515.0
2022-01-13,427005,42980.0
2022-01-14,438229,43095.0
2022-01-15,407168,43495.0
2022-01-16,365199,43235.0
2022-01-17,390256,42569.0
2022-01-18,408289,41703.0
2022-01-19,410639,42014.0
2022-01-20,413618,43312.4
2022-01-21,446643,39161.0
2022-01-22,419297,34944.0
2022-01-23,373086,35303.1
2022-01-24,378853,34470.0
2022-01-25,411322,36717.0
2022-01-26,412141,38006.0
2022-01-27,424464,36658.0
2022-01-28,398169,37240.0
2022-01-29,397786,37541.0
2022-01-30,351491,38044.0
2022-01-31,378044,37831.0
2022-02-01,435902,38625.4
2022-02-02,424458,37390.7
2022-02-03,419247,36996.0
2022-02-04,405916,39570.0
2022-02-05,429411,41838.0
2022-02-06,362367,41583.0
2022-02-07,369933,43876.0
2022-02-08,452785,43561.0
2022-02-09,409305,43889.3
2022-02-10,396823,45182.0
2022-02-11,433299,43109.0
2022-02-12,395198,42169.0
2022-02-13,358853,42672.0
2022-02-14,397063,42619.3
2022-02-15,420476,44209.5
2022-02-16,439316,43695.0
2022-02-17,435926,41934.7
2022-02-18,407659,39725.8
2022-02-19,386655,40026.0
2022-02-20,345345,38432.0
2022-02-21,365035,38867.0
2022-02-22,406567,37856.0
2022-02-23,398988,38594.0
2022-02-24,412227,35964.0
2022-02-25,425918,39486.6
2022-02-26,398458,39317.0
2022-02-27,353853,39337.0
2022-02-28,404936,40861.2
2022-03-01,456222,43698.0
2022-03-02,462518,44199.0
2022-03-03,447074,42548.0
2022-03-04,421091,40781.0
2022-03-05,393258,39231.0
2022-03-06,362110,38920.0
2022-03-07,376108,39060.0
2022-03-08,417370,38614.0
2022-03-09,419631,42439.0
2022-03-10,450690,39235.0
2022-03-11,406664,39106.0
2022-03-12,402616,39130.0
2022-03-13,344065,38986.0
2022-03-14,378831,38957.0
2022-03-15,422722,39017.9
2022-03-16,471808,40664.0
2022-03-17,461877,40926.0
2022-03-18,455686,40930.0
2022-03-19,419800,41974.0
2022-03-20,362062,41405.0
2022-03-21,384153,41199.0
2022-03-22,432382,42660.0
2022-03-23,428214,42650.0
2022-03-24,440829,44022.9
2022-03-25,434686,44231.0
2022-03-26,431750,44257.0
2022-03-27,356314,44784.0
2022-03-28,424545,47431.0
2022-03-29,440535,47504.0
2022-03-30,429785,47132.0
2022-03-31,415239,46482.0
2022-04-01,454575,46543.0
2022-04-02,417803,46271.0
2022-04-03,370641,46420.0
2022-04-04,399388,45692.0
2022-04-05,438482,45777.3
2022-04-06,416393,44170.0
2022-04-07,402877,43361.0
2022-04-08,418168,43665.0
2022-04-09,420266,42296.0
2022-04-10,338272,42779.0
2022-04-11,400707,40756.0
2022-04-12,439211,40363.0
2022-04-13,405078,41253.0
2022-04-14,443219,40063.0
2022-04-15,420344,40430.7
2022-04-16,385100,40086.0
2022-04-17,362203,40464.0
2022-04-18,358358,39264.0
2022-04-19,429819,41481.0
2022-04-20,436451,41285.0
2022-04-21,434375,42189.0
2022-04-22,427319,39413.0
2022-04-23,404005,39811.0
2022-04-24,347584,39676.0
2022-04-25,387440,39053.0
2022-04-26,423388,38722.0
2022-04-27,437713,38959.0
2022-04-28,414215,39424.3
2022-04-29,449599,39001.1
2022-04-30,432104,38535.0
2022-05-01,396997,38500.0
2022-05-02,383438,38676.0
2022-05-03,426635,38347.0
2022-05-04,428265,39030.0
2022-05-05,420553,36796.0
2022-05-06,451130,36060.0
2022-05-07,418228,36009.0
2022-05-08,365254,34383.3
2022-05-09,377386,32330.5
2022-05-10,465842,31289.0
2022-05-11,411205,31109.0
2022-05-12,454476,29100.0
2022-05-13,441143,30454.0
2022-05-14,460908,28780.5
2022-05-15,362110,30002.5
2022-05-16,387768,29629.0
2022-05-17,426680,30160.0
2022-05-18,395917,29014.0
2022-05-19,406598,30360.8
2022-05-20,411436,29109.6
2022-05-21,376726,29510.6
2022-05-22,310773,29889.0
2022-05-23,371135,30343.9
2022-05-24,391937,29380.9
2022-05-25,397713,29634.0
2022-05-26,416521,29422.0
2022-05-27,412645,28802.1
2022-05-28,394393,28968.0
2022-05-29,326478,29185.8
2022-05-30,354671,30642.0
2022-05-31,389187,32054.3
2022-06-01,411634,30832.0
2022-06-02,399981,30274.0
2022-06-03,433844,29527.0
2022-06-04,372811,29849.0
2022-06-05,330512,29951.3
2022-06-06,363915,31489.0
2022-06-07,401205,29880.0
2022-06-08,404581,30494.0
2022-06-09,410757,30298.0
2022-06-10,378410,29436.0
2022-06-11,410779,28374.3
2022-06-12,339942,28060.6
2022-06-13,374898,23240.7
2022-06-14,488347,22659.0
2022-06-15,434838,21385.0
2022-06-16,405654,20989.2
2022-06-17,432173,20619.0
2022-06-18,403467,19032.47
2022-06-19,363366,19811.95
2022-06-20,352857,20793.0
2022-06-21,394643,21414.0
2022-06-22,403055,20117.0
2022-06-23,406752,20378.0
2022-06-24,388565,20890.0
2022-06-25,385109,20955.1
2022-06-26,331220,21344.0
2022-06-27,348998,20791.0
2022-06-28,405606,20625.0
2022-06-29,400974,20115.0
2022-06-30,393082,19150.88
2022-07-01,468319,19235.2
2022-07-02,398053,19227.83
2022-07-03,354422,19069.02
2022-07-04,350739,19821.1
2022-07-05,362217,19517.49
2022-07-06,392300,20141.0
2022-07-07,434811,20884.0
2022-07-08,435416,21959.0
2022-07-09,358134,21621.0
2022-07-10,341015,20917.0
2022-07-11,350826,20443.0
2022-07-12,384379,19878.16
2022-07-13,349216,19505.11
2022-07-14,408845,20399.0
2022-07-15,411069,20841.0
2022-07-16,371647,20930.0
2022-07-17,317209,21151.0
2022-07-18,352665,22467.0
2022-07-19,401376,23101.0
2022-07-20,371857,24162.0
2022-07-21,421240,22653.9
2022-07-22,396625,23292.0
2022-07-23,362898,22217.2
2022-07-24,330150,22840.0
2022-07-25,359825,21911.0
2022-07-26,388737,20772.0
2022-07-27,399416,21501.0
2022-07-28,411565,23769.3
2022-07-29,415374,24029.0
2022-07-30,395412,24581.0
2022-07-31,356729,23776.4
2022-08-01,346157,23332.0
2022-08-02,414006,23010.0
2022-08-03,404697,23355.0
2022-08-04,396723,22886.0
2022-08-05,406507,23044.0
2022-08-06,424232,23222.0
2022-08-07,326924,23025.2
2022-08-08,371247,23997.3
2022-08-09,386307,23093.0
2022-08-10,418486,24021.0
2022-08-11,417027,24366.2
2022-08-12,413592,23995.0
2022-08-13,411105,24541.0
2022-08-14,346774,24531.3
2022-08-15,373405,24247.9
2022-08-16,403304,23897.1
2022-08-17,387233,23382.2
2022-08-18,415872,23455.4
2022-08-19,442641,21450.6
2022-08-20,400285,21309.2
2022-08-21,341357,21424.7
2022-08-22,359106,21390.2
2022-08-23,397845,21478.5
2022-08-24,401551,21620.8
2022-08-25,395880,21619.0
2022-08-26,417043,20775.7
2022-08-27,396401,19988.3
2022-08-28,329070,20023.7
2022-08-29,375489,20256.4
2022-08-30,401478,19763.1
2022-08-31,397339,20147.3
2022-09-01,408205,19804.41
2022-09-02,411970,20361.6
2022-09-03,439345,19769.9
2022-09-04,357556,19782.5
2022-09-05,352787,19849.6
2022-09-06,398732,19824.2
2022-09-07,410629,18899.91
2022-09-08,402216,19261.88
2022-09-09,466026,21321.0
2022-09-10,423036,21209.0
2022-09-11,383339,21673.0
2022-09-12,396878,22126.8
2022-09-13,411946,20838.1
2022-09-14,414628,20181.0
2022-09-15,428797,19723.0
2022-09-16,432699,19660.7
2022-09-17,420543,19970.48
2022-09-18,374014,19814.5
2022-09-19,375978,19088.4
2022-09-20,410995,19256.8
2022-09-21,396629,19227.24
2022-09-22,409897,18982.9
2022-09-23,422872,18717.2
2022-09-24,408250,19111.4
2022-09-25,347610,18998.6
2022-09-26,398659,19117.5
2022-09-27,404597,19901.1
2022-09-28,405457,19419.65
2022-09-29,384124,19298.6
2022-09-30,451118,19746.4
2022-10-01,416430,19325.6
2022-10-02,374396,19142.9
2022-10-03,387401,19337.6
2022-10-04,431135,20103.6
2022-10-05,402637,19998.7
2022-10-06,413121,20018.4
2022-10-07,439917,19576.8
2022-10-08,414222,19492.0
2022-10-09,363761,19543.2
2022-10-10,373081,19271.7
2022-10-11,406548,19148.0
2022-10-12,411079,19124.73
2022-10-13,410346,18343.74
2022-10-14,465144,19584.14
2022-10-15,414757,19132.7
2022-10-16,375197,19161.37
2022-10-17,380909,19534.5
2022-10-18,379994,19362.9
2022-10-19,407378,19268.6
2022-10-20,408799,19255.7
2022-10-21,418708,19163.1
2022-10-22,409613,19223.53
2022-10-23,358479,19188.68
2022-10-24,402776,19303.8
2022-10-25,369266,19841.46
2022-10-26,448205,20843.9
2022-10-27,393588,20562.7
2022-10-28,441999,20471.8
2022-10-29,450350,20928.4
2022-10-30,392815,20684.4
2022-10-31,433438,20390.0
2022-11-01,418708,20444.8
2022-11-02,440925,20412.3
2022-11-03,438550,20249.7
2022-11-04,418518,20873.6
2022-11-05,461678,21304.9
2022-11-06,379748,21251.7
2022-11-07,418191,20768.3
2022-11-08,429998,19488.1
2022-11-09,481424,17106.7
2022-11-10,528924,17515.7
2022-11-11,484585,16858.2
2022-11-12,483506,16898.1
2022-11-13,438982,16555.9
2022-11-14,447774,16574.0
2022-11-15,445477,16978.3
2022-11-16,434036,16522.14
2022-11-17,421925,16543.3
2022-11-18,444399,16675.1
2022-11-19,435497,16668.32
2022-11-20,412084,16566.9
2022-11-21,402099,16109.5
2022-11-22,454519,16273.97
2022-11-23,428438,16422.68
2022-11-24,418809,16548.7
2022-11-25,420593,16505.7
2022-11-26,419016,16510.6
2022-11-27,366103,16565.9
2022-11-28,395959,16140.5
2022-11-29,445858,16390.4
2022-11-30,405621,16872.5
2022-12-01,458675,16975.6
2022-12-02,464582,16947.3
2022-12-03,426559,16966.4
2022-12-04,377563,17046.5
2022-12-05,416862,17091.44
2022-12-06,413037,16990.4
2022-12-07,428528,16848.1
2022-12-08,419959,16936.91
2022-12-09,443834,17182.8
2022-12-10,398806,17215.7
2022-12-11,383955,17158.7
2022-12-12,394876,17014.5
2022-12-13,462021,17751.2
2022-12-14,442751,18070.1
2022-12-15,457135,17414.38
2022-12-16,460580,16975.2
2022-12-17,441925,16701.9
2022-12-18,217594,16758.6
2022-12-19,215106,16674.5
2022-12-20,432416,16931.1
2022-12-21,428265,16858.1
2022-12-22,434505,16636.7
2022-12-23,430388,16837.5
2022-12-24,412658,16843.0
2022-12-25,349660,16808.4
2022-12-26,335399,16811.3
2022-12-27,380329,16797.0
2022-12-28,433910,16574.0
2022-12-29,442788,16616.5
2022-12-30,462066,16556.0
2022-12-31,453023,16597.1
2023-01-01,350247,16559.0
2023-01-02,356770,16732.0
2023-01-03,405426,16677.0
2023-01-04,424443,16850.0
2023-01-05,453489,16847.1
2023-01-06,458611,16844.5
2023-01-07,419085,16940.4
2023-01-08,387261,17017.8
2023-01-09,412884,17279.1
2023-01-10,463243,17332.2
2023-01-11,452739,17331.8
2023-01-12,434374,18100.9
2023-01-13,505123,19254.21
2023-01-14,501496,20792.2
2023-01-15,427744,20923.0
2023-01-16,418993,20991.6
2023-01-17,462570,21132.0
2023-01-18,463622,20987.4
2023-01-19,443370,20872.9
2023-01-20,464830,21141.9
2023-01-21,461579,23041.4
2023-01-22,422287,22802.1
2023-01-23,414897,22869.8
2023-01-24,442959,22936.7
2023-01-25,448324,22589.5
2023-01-26,445477,22946.7
2023-01-27,453552,22980.4
2023-01-28,464237,23020.7
2023-01-29,394237,23535.3
2023-01-30,444500,23175.5
2023-01-31,465339,23119.9
2023-02-01,481029,22983.8
2023-02-02,489038,23843.8
2023-02-03,524521,23602.0
2023-02-04,465729,23420.3
2023-02-05,427814,23092.0
2023-02-06,430753,23016.1
2023-02-07,443295,22903.8
2023-02-08,459851,22873.7
2023-02-09,525650,22609.1
2023-02-10,470961,21661.1
2023-02-11,469707,21738.5
2023-02-12,401144,21949.5
2023-02-13,437661,21583.3
2023-02-14,460442,22033.0
2023-02-15,451369,22821.8
2023-02-16,529402,25031.5
2023-02-17,463819,24128.4
2023-02-18,445492,24686.8
2023-02-19,393964,24928.8
2023-02-20,392491,24942.3
2023-02-21,419816,24563.8
2023-02-22,418860,23730.0
2023-02-23,456334,23956.9
2023-02-24,470050,23377.9
2023-02-25,427523,23011.5
2023-02-26,416893,23243.8
2023-02-27,410578,23556.6
2023-02-28,480788,23521.4
2023-03-01,537683,23714.8
2023-03-02,511291,23372.5
2023-03-03,508812,22341.0
2023-03-04,504439,22320.5
2023-03-05,431005,22446.1
2023-03-06,429034,22556.0
2023-03-07,518454,22332.8
2023-03-08,445185,22152.3
2023-03-09,421233,21660.0
2023-03-10,507525,20021.0
2023-03-11,534313,20111.0
2023-03-12,442729,20552.8
2023-03-13,437783,24104.6
2023-03-14,486980,25995.5
2023-03-15,481045,24631.0
2023-03-16,447675,24951.6
2023-03-17,479356,26441.2
2023-03-18,506640,27281.3
2023-03-19,415859,27611.4
2023-03-20,462006,27740.6
2023-03-21,450002,28108.7
2023-03-22,475142,28786.0
2023-03-23,436595,28649.8
2023-03-24,438858,28188.0
2023-03-25,448377,27697.6
2023-03-26,421832,27896.0
2023-03-27,431668,26918.3
2023-03-28,451842,26993.7
2023-03-29,447455,28462.0
2023-03-30,482163,28304.0
2023-03-31,470832,28495.0
2023-04-01,536116,28424.0
2023-04-02,459080,28162.0
2023-04-03,472723,28099.0
2023-04-04,520560,28042.0
2023-04-05,507022,28125.0
2023-04-06,568910,28140.0
2023-04-07,529673,27938.0
2023-04-08,480542,28020.0
2023-04-09,437745,27939.0
2023-04-10,398805,28451.0
2023-04-11,473048,30202.0
2023-04-12,501437,29991.0
2023-04-13,468167,30463.0
2023-04-14,460454,30262.0
2023-04-15,465860,30414.0
2023-04-16,378384,30359.0
2023-04-17,414256,29377.0
2023-04-18,443556,30141.0
2023-04-19,427325,29262.0
2023-04-20,448259,28600.0
2023-04-21,485501,27989.0
2023-04-22,462351,27500.0
2023-04-23,407022,27474.0
2023-04-24,421645,27273.0
2023-04-25,405155,27365.0
2023-04-26,434096,29812.0
2023-04-27,432874,29175.0
2023-04-28,450019,29157.0
2023-04-29,422335,29351.0
2023-04-30,394934,29832.0
2023-05-01,420605,28167.0
2023-05-02,376827,28563.0
2023-05-03,450086,28335.0
2023-05-04,439561,28908.0
2023-05-05,421878,29326.0
2023-05-06,396336,28664.0
2023-05-07,321755,28970.0
2023-05-08,323586,27931.0
2023-05-09,346913,27439.0
2023-05-10,392124,28163.0
2023-05-11,397798,27214.0
2023-05-12,368660,26318.0
2023-05-13,394667,26805.0
2023-05-14,378515,27089.0
2023-05-15,374178,27436.0
2023-05-16,365425,27037.0
2023-05-17,403603,26781.0
2023-05-18,408207,27160.0
2023-05-19,435500,26927.0
2023-05-20,368889,26969.0
2023-05-21,375315,26934.0
2023-05-22,368940,26889.0
2023-05-23,430829,27326.0
2023-05-24,392870,26314.0
2023-05-25,438061,26220.0
2023-05-26,499597,26789.0
2023-05-27,469696,26673.0
2023-05-28,455092,27267.0
2023-05-29,416197,27600.0
2023-05-30,476047,27703.0
2023-05-31,491119,26930.0
2023-06-01,422792,26872.0
2023-06-02,459681,27075.0
2023-06-03,456516,27213.0
2023-06-04,384420,27215.0
2023-06-05,357299,26053.9
2023-06-06,475213,26053.0
2023-06-07,457054,26300.0
2023-06-08,441909,26729.0
2023-06-09,425671,26469.0
2023-06-10,404095,25682.0
2023-06-11,413013,25759.0
2023-06-12,361570,25825.0
2023-06-13,449864,25798.0
2023-06-14,372393,25969.0
2023-06-15,463851,24979.0
2023-06-16,498221,25631.0
2023-06-17,435077,26483.0
2023-06-18,459114,26557.3
2023-06-19,416159,26436.0
2023-06-20,483175,27098.0
2023-06-21,466236,29854.0
2023-06-22,463014,29788.0
2023-06-23,480887,30862.0
2023-06-24,479749,30473.0
2023-06-25,445120,30592.0
2023-06-26,449241,30447.0
2023-06-27,520621,30560.0
2023-06-28,442529,30430.0
2023-06-29,443159,30509.0
2023-06-30,495489,30069.0
2023-07-01,429144,30585.0
2023-07-02,341161,30495.0
2023-07-03,390888,31048.0
2023-07-04,429421,30965.0
2023-07-05,447180,30328.0
2023-07-06,449365,30423.0
2023-07-07,537498,30349.0
2023-07-08,496100,30209.0
2023-07-09,526589,30359.0
2023-07-10,500760,30299.0
2023-07-11,499559,30603.0
2023-07-12,482247,30639.0
2023-07-13,475690,31012.0
2023-07-14,491020,31256.1
2023-07-15,499742,30317.0
2023-07-16,551344,30411.0
2023-07-17,493516,30171.0
2023-07-18,558476,29915.0
2023-07-19,506812,29973.0
2023-07-20,472498,29814.0
2023-07-21,410889,29861.0
2023-07-22,398212,29909.0
2023-07-23,486779,29898.0
2023-07-24,454828,29076.0
2023-07-25,552652,29207.0
2023-07-26,512996,29313.0
2023-07-27,466726,29352.0
2023-07-28,505360,29382.0
2023-07-29,511383,29292.0
2023-07-30,518471,29408.0
2023-07-31,512642,29251.0
2023-08-01,486580,28899.0
2023-08-02,446737,29308.0
2023-08-03,457173,29231.0
2023-08-04,447760,29263.0
2023-08-05,470155,29016.0
2023-08-06,558517,28977.0
2023-08-07,500051,28809.0
2023-08-08,396458,29534.0
2023-08-09,493329,29756.0
2023-08-10,402547,29449.0
2023-08-11,576115,29340.0
2023-08-12,464776,29433.0
2023-08-13,473026,29353.0
2023-08-14,483067,29568.0
2023-08-15,589316,29286.0
2023-08-16,444131,29113.0
2023-08-17,537038,27922.0
2023-08-18,489959,26017.0
2023-08-19,433156,26058.0
2023-08-20,547019,26069.0
2023-08-21,449456,25922.0
